1729950878.513784661: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1729951452.696445527: 64 bytes from 192.168.6.31: icmp_seq=726 ttl=63 time=6.87 ms
1729951452.797674361: 64 bytes from 192.168.6.31: icmp_seq=727 ttl=63 time=6.52 ms
1729951452.898562619: 64 bytes from 192.168.6.31: icmp_seq=728 ttl=63 time=6.93 ms
1729951453.000747341: 64 bytes from 192.168.6.31: icmp_seq=729 ttl=63 time=7.68 ms
1729951453.103787867: 64 bytes from 192.168.6.31: icmp_seq=730 ttl=63 time=10.8 ms
1729951453.206653982: 64 bytes from 192.168.6.31: icmp_seq=731 ttl=63 time=12.1 ms
1729951453.307941478: 64 bytes from 192.168.6.31: icmp_seq=732 ttl=63 time=13.2 ms
1729951453.409308264: 64 bytes from 192.168.6.31: icmp_seq=733 ttl=63 time=13.4 ms
1729951453.510609056: 64 bytes from 192.168.6.31: icmp_seq=734 ttl=63 time=14.0 ms
1729951453.612895366: 64 bytes from 192.168.6.31: icmp_seq=735 ttl=63 time=15.9 ms
1729951453.708395449: 64 bytes from 192.168.6.31: icmp_seq=736 ttl=63 time=11.4 ms
1729951453.807465677: 64 bytes from 192.168.6.31: icmp_seq=737 ttl=63 time=10.0 ms
1729951453.901012003: 64 bytes from 192.168.6.31: icmp_seq=738 ttl=63 time=3.29 ms
1729951454.003137060: 64 bytes from 192.168.6.31: icmp_seq=739 ttl=63 time=4.91 ms
1729951454.102736808: 64 bytes from 192.168.6.31: icmp_seq=740 ttl=63 time=4.31 ms
1729951454.202609961: 64 bytes from 192.168.6.31: icmp_seq=741 ttl=63 time=4.22 ms
1729951454.304151149: 64 bytes from 192.168.6.31: icmp_seq=742 ttl=63 time=4.85 ms
1729951454.402763534: 64 bytes from 192.168.6.31: icmp_seq=743 ttl=63 time=3.08 ms
1729951454.505136701: 64 bytes from 192.168.6.31: icmp_seq=744 ttl=63 time=4.91 ms
1729951454.603973096: 64 bytes from 192.168.6.31: icmp_seq=745 ttl=63 time=3.07 ms
1729951454.706601360: 64 bytes from 192.168.6.31: icmp_seq=746 ttl=63 time=4.79 ms
1729951454.806823367: 64 bytes from 192.168.6.31: icmp_seq=747 ttl=63 time=4.14 ms
1729951454.906433686: 64 bytes from 192.168.6.31: icmp_seq=748 ttl=63 time=3.09 ms
1729951455.006416789: 64 bytes from 192.168.6.31: icmp_seq=749 ttl=63 time=3.49 ms
1729951455.107384062: 64 bytes from 192.168.6.31: icmp_seq=750 ttl=63 time=2.75 ms
1729951455.209726195: 64 bytes from 192.168.6.31: icmp_seq=751 ttl=63 time=4.79 ms
1729951455.308445596: 64 bytes from 192.168.6.31: icmp_seq=752 ttl=63 time=3.33 ms
1729951455.409966324: 64 bytes from 192.168.6.31: icmp_seq=753 ttl=63 time=3.62 ms
1729951455.510531782: 64 bytes from 192.168.6.31: icmp_seq=754 ttl=63 time=3.98 ms
1729951455.609561541: 64 bytes from 192.168.6.31: icmp_seq=755 ttl=63 time=2.79 ms
1729951455.713053531: 64 bytes from 192.168.6.31: icmp_seq=756 ttl=63 time=5.11 ms
1729951455.811505426: 64 bytes from 192.168.6.31: icmp_seq=757 ttl=63 time=2.64 ms
1729951455.915150697: 64 bytes from 192.168.6.31: icmp_seq=758 ttl=63 time=4.95 ms
1729951456.012761259: 64 bytes from 192.168.6.31: icmp_seq=759 ttl=63 time=2.58 ms
1729951456.114305363: 64 bytes from 192.168.6.31: icmp_seq=760 ttl=63 time=3.22 ms
1729951456.214548939: 64 bytes from 192.168.6.31: icmp_seq=761 ttl=63 time=3.82 ms
1729951456.314812517: 64 bytes from 192.168.6.31: icmp_seq=762 ttl=63 time=2.17 ms
1729951456.416356391: 64 bytes from 192.168.6.31: icmp_seq=763 ttl=63 time=3.27 ms
1729951456.523239976: 64 bytes from 192.168.6.31: icmp_seq=764 ttl=63 time=9.70 ms
1729951456.618457027: 64 bytes from 192.168.6.31: icmp_seq=765 ttl=63 time=4.03 ms
1729951456.717982561: 64 bytes from 192.168.6.31: icmp_seq=766 ttl=63 time=3.33 ms
1729951456.819252572: 64 bytes from 192.168.6.31: icmp_seq=767 ttl=63 time=3.18 ms
1729951456.923226304: 64 bytes from 192.168.6.31: icmp_seq=768 ttl=63 time=7.20 ms
1729951457.024607587: 64 bytes from 192.168.6.31: icmp_seq=769 ttl=63 time=7.88 ms
1729951457.122611021: 64 bytes from 192.168.6.31: icmp_seq=770 ttl=63 time=5.20 ms
1729951457.220449500: 64 bytes from 192.168.6.31: icmp_seq=771 ttl=63 time=2.47 ms
1729951457.322539980: 64 bytes from 192.168.6.31: icmp_seq=772 ttl=63 time=4.12 ms
1729951457.422455713: 64 bytes from 192.168.6.31: icmp_seq=773 ttl=63 time=2.99 ms
1729951457.522790455: 64 bytes from 192.168.6.31: icmp_seq=774 ttl=63 time=3.58 ms
1729951457.623352696: 64 bytes from 192.168.6.31: icmp_seq=775 ttl=63 time=3.46 ms
1729951457.723143094: 64 bytes from 192.168.6.31: icmp_seq=776 ttl=63 time=2.38 ms
1729951457.825563964: 64 bytes from 192.168.6.31: icmp_seq=777 ttl=63 time=3.58 ms
1729951457.925374089: 64 bytes from 192.168.6.31: icmp_seq=778 ttl=63 time=2.71 ms
1729951458.026151642: 64 bytes from 192.168.6.31: icmp_seq=779 ttl=63 time=2.62 ms
1729951458.127546468: 64 bytes from 192.168.6.31: icmp_seq=780 ttl=63 time=3.41 ms
1729951458.226930045: 64 bytes from 192.168.6.31: icmp_seq=781 ttl=63 time=2.60 ms
1729951458.330198466: 64 bytes from 192.168.6.31: icmp_seq=782 ttl=63 time=4.73 ms
1729951458.431807327: 64 bytes from 192.168.6.31: icmp_seq=783 ttl=63 time=5.48 ms
1729951458.531490103: 64 bytes from 192.168.6.31: icmp_seq=784 ttl=63 time=4.98 ms
1729951458.633976343: 64 bytes from 192.168.6.31: icmp_seq=785 ttl=63 time=6.97 ms
1729951458.737090650: 64 bytes from 192.168.6.31: icmp_seq=786 ttl=63 time=9.29 ms
1729951458.841683550: 64 bytes from 192.168.6.31: icmp_seq=787 ttl=63 time=13.8 ms
1729951458.939598313: 64 bytes from 192.168.6.31: icmp_seq=788 ttl=63 time=10.8 ms
1729951459.041154704: 64 bytes from 192.168.6.31: icmp_seq=789 ttl=63 time=10.9 ms
1729951459.142545315: 64 bytes from 192.168.6.31: icmp_seq=790 ttl=63 time=12.1 ms
1729951459.249568424: 64 bytes from 192.168.6.31: icmp_seq=791 ttl=63 time=18.4 ms
1729951459.347784401: 64 bytes from 192.168.6.31: icmp_seq=792 ttl=63 time=16.2 ms
1729951459.443302219: 64 bytes from 192.168.6.31: icmp_seq=793 ttl=63 time=11.0 ms
1729951459.535548594: 64 bytes from 192.168.6.31: icmp_seq=794 ttl=63 time=2.86 ms
1729951459.635885982: 64 bytes from 192.168.6.31: icmp_seq=795 ttl=63 time=1.90 ms
1729951459.740642342: 64 bytes from 192.168.6.31: icmp_seq=796 ttl=63 time=6.56 ms
1729951459.837788110: 64 bytes from 192.168.6.31: icmp_seq=797 ttl=63 time=2.61 ms
1729951459.938015794: 64 bytes from 192.168.6.31: icmp_seq=798 ttl=63 time=2.34 ms
1729951460.039875097: 64 bytes from 192.168.6.31: icmp_seq=799 ttl=63 time=3.18 ms
1729951460.139380652: 64 bytes from 192.168.6.31: icmp_seq=800 ttl=63 time=2.24 ms
1729951460.246337892: 64 bytes from 192.168.6.31: icmp_seq=801 ttl=63 time=8.32 ms
1729951460.341724244: 64 bytes from 192.168.6.31: icmp_seq=802 ttl=63 time=3.03 ms
1729951460.442798931: 64 bytes from 192.168.6.31: icmp_seq=803 ttl=63 time=3.91 ms
1729951460.542537163: 64 bytes from 192.168.6.31: icmp_seq=804 ttl=63 time=3.33 ms
1729951460.643239301: 64 bytes from 192.168.6.31: icmp_seq=805 ttl=63 time=3.70 ms
1729951460.746455717: 64 bytes from 192.168.6.31: icmp_seq=806 ttl=63 time=5.63 ms
1729951460.843235003: 64 bytes from 192.168.6.31: icmp_seq=807 ttl=63 time=2.33 ms
1729951460.946550735: 64 bytes from 192.168.6.31: icmp_seq=808 ttl=63 time=4.25 ms
1729951461.045393617: 64 bytes from 192.168.6.31: icmp_seq=809 ttl=63 time=2.94 ms
1729951461.146752041: 64 bytes from 192.168.6.31: icmp_seq=810 ttl=63 time=4.03 ms
1729951461.249361046: 64 bytes from 192.168.6.31: icmp_seq=811 ttl=63 time=6.17 ms
1729951461.346754505: 64 bytes from 192.168.6.31: icmp_seq=812 ttl=63 time=3.15 ms
1729951461.447941163: 64 bytes from 192.168.6.31: icmp_seq=813 ttl=63 time=4.47 ms
1729951461.546569644: 64 bytes from 192.168.6.31: icmp_seq=814 ttl=63 time=2.47 ms
1729951461.649126746: 64 bytes from 192.168.6.31: icmp_seq=815 ttl=63 time=4.12 ms
1729951461.748788811: 64 bytes from 192.168.6.31: icmp_seq=816 ttl=63 time=2.90 ms
1729951461.849612087: 64 bytes from 192.168.6.31: icmp_seq=817 ttl=63 time=3.82 ms
1729951461.948889059: 64 bytes from 192.168.6.31: icmp_seq=818 ttl=63 time=2.24 ms
1729951462.050076201: 64 bytes from 192.168.6.31: icmp_seq=819 ttl=63 time=2.98 ms
1729951462.151400991: 64 bytes from 192.168.6.31: icmp_seq=820 ttl=63 time=3.91 ms
1729951462.250398256: 64 bytes from 192.168.6.31: icmp_seq=821 ttl=63 time=2.65 ms
1729951462.351909908: 64 bytes from 192.168.6.31: icmp_seq=822 ttl=63 time=3.47 ms
1729951462.451391469: 64 bytes from 192.168.6.31: icmp_seq=823 ttl=63 time=2.32 ms
1729951462.553048620: 64 bytes from 192.168.6.31: icmp_seq=824 ttl=63 time=3.29 ms
1729951462.658194502: 64 bytes from 192.168.6.31: icmp_seq=825 ttl=63 time=7.59 ms
1729951462.755142468: 64 bytes from 192.168.6.31: icmp_seq=826 ttl=63 time=4.38 ms
1729951462.857935944: 64 bytes from 192.168.6.31: icmp_seq=827 ttl=63 time=6.28 ms
1729951462.954838981: 64 bytes from 192.168.6.31: icmp_seq=828 ttl=63 time=3.23 ms
1729951463.055368156: 64 bytes from 192.168.6.31: icmp_seq=829 ttl=63 time=3.56 ms
1729951463.158412666: 64 bytes from 192.168.6.31: icmp_seq=830 ttl=63 time=5.11 ms
1729951463.257608117: 64 bytes from 192.168.6.31: icmp_seq=831 ttl=63 time=3.99 ms
1729951463.356904141: 64 bytes from 192.168.6.31: icmp_seq=832 ttl=63 time=2.95 ms
1729951463.458288504: 64 bytes from 192.168.6.31: icmp_seq=833 ttl=63 time=3.76 ms
1729951463.563741725: 64 bytes from 192.168.6.31: icmp_seq=834 ttl=63 time=8.46 ms
1729951463.661474299: 64 bytes from 192.168.6.31: icmp_seq=835 ttl=63 time=5.71 ms
1729951463.762511645: 64 bytes from 192.168.6.31: icmp_seq=836 ttl=63 time=4.90 ms
1729951463.861068267: 64 bytes from 192.168.6.31: icmp_seq=837 ttl=63 time=3.38 ms
1729951463.962414628: 64 bytes from 192.168.6.31: icmp_seq=838 ttl=63 time=4.26 ms
1729951464.067854332: 64 bytes from 192.168.6.31: icmp_seq=839 ttl=63 time=8.15 ms
1729951464.168458405: 64 bytes from 192.168.6.31: icmp_seq=840 ttl=63 time=9.12 ms
1729951464.266688229: 64 bytes from 192.168.6.31: icmp_seq=841 ttl=63 time=6.08 ms
1729951464.368862899: 64 bytes from 192.168.6.31: icmp_seq=842 ttl=63 time=8.51 ms
1729951464.469912421: 64 bytes from 192.168.6.31: icmp_seq=843 ttl=63 time=9.26 ms
1729951464.575880486: 64 bytes from 192.168.6.31: icmp_seq=844 ttl=63 time=14.9 ms
1729951464.673340642: 64 bytes from 192.168.6.31: icmp_seq=845 ttl=63 time=12.0 ms
1729951464.774210183: 64 bytes from 192.168.6.31: icmp_seq=846 ttl=63 time=11.6 ms
1729951464.878972535: 64 bytes from 192.168.6.31: icmp_seq=847 ttl=63 time=15.7 ms
1729951464.981006728: 64 bytes from 192.168.6.31: icmp_seq=848 ttl=63 time=16.5 ms
1729951465.078359839: 64 bytes from 192.168.6.31: icmp_seq=849 ttl=63 time=13.9 ms
1729951465.176550371: 64 bytes from 192.168.6.31: icmp_seq=850 ttl=63 time=11.9 ms
1729951465.267939816: 64 bytes from 192.168.6.31: icmp_seq=851 ttl=63 time=2.64 ms
1729951465.369962868: 64 bytes from 192.168.6.31: icmp_seq=852 ttl=63 time=3.79 ms
1729951465.470988101: 64 bytes from 192.168.6.31: icmp_seq=853 ttl=63 time=3.42 ms
1729951465.570976080: 64 bytes from 192.168.6.31: icmp_seq=854 ttl=63 time=2.73 ms
1729951465.673116627: 64 bytes from 192.168.6.31: icmp_seq=855 ttl=63 time=4.43 ms
1729951465.772463247: 64 bytes from 192.168.6.31: icmp_seq=856 ttl=63 time=2.68 ms
1729951465.875423642: 64 bytes from 192.168.6.31: icmp_seq=857 ttl=63 time=4.78 ms
1729951465.975609132: 64 bytes from 192.168.6.31: icmp_seq=858 ttl=63 time=3.86 ms
1729951466.074617287: 64 bytes from 192.168.6.31: icmp_seq=859 ttl=63 time=2.14 ms
1729951466.177244995: 64 bytes from 192.168.6.31: icmp_seq=860 ttl=63 time=4.63 ms
1729951466.277723835: 64 bytes from 192.168.6.31: icmp_seq=861 ttl=63 time=3.23 ms
1729951466.379119089: 64 bytes from 192.168.6.31: icmp_seq=862 ttl=63 time=4.07 ms
1729951466.478157377: 64 bytes from 192.168.6.31: icmp_seq=863 ttl=63 time=3.81 ms
1729951466.578779455: 64 bytes from 192.168.6.31: icmp_seq=864 ttl=63 time=2.94 ms
1729951466.681196725: 64 bytes from 192.168.6.31: icmp_seq=865 ttl=63 time=5.16 ms
1729951466.779452160: 64 bytes from 192.168.6.31: icmp_seq=866 ttl=63 time=2.59 ms
1729951466.882281193: 64 bytes from 192.168.6.31: icmp_seq=867 ttl=63 time=5.32 ms
1729951466.980241229: 64 bytes from 192.168.6.31: icmp_seq=868 ttl=63 time=2.94 ms
1729951467.082861028: 64 bytes from 192.168.6.31: icmp_seq=869 ttl=63 time=4.68 ms
1729951467.183013931: 64 bytes from 192.168.6.31: icmp_seq=870 ttl=63 time=4.40 ms
1729951467.282815619: 64 bytes from 192.168.6.31: icmp_seq=871 ttl=63 time=3.05 ms
1729951467.384984415: 64 bytes from 192.168.6.31: icmp_seq=872 ttl=63 time=4.87 ms
1729951467.484081348: 64 bytes from 192.168.6.31: icmp_seq=873 ttl=63 time=2.68 ms
1729951467.586252790: 64 bytes from 192.168.6.31: icmp_seq=874 ttl=63 time=3.67 ms
1729951467.685941859: 64 bytes from 192.168.6.31: icmp_seq=875 ttl=63 time=2.57 ms
1729951467.786529772: 64 bytes from 192.168.6.31: icmp_seq=876 ttl=63 time=2.22 ms
1729951467.888128801: 64 bytes from 192.168.6.31: icmp_seq=877 ttl=63 time=3.37 ms
1729951467.988049971: 64 bytes from 192.168.6.31: icmp_seq=878 ttl=63 time=2.96 ms
1729951468.091416044: 64 bytes from 192.168.6.31: icmp_seq=879 ttl=63 time=5.36 ms
1729951468.187951998: 64 bytes from 192.168.6.31: icmp_seq=880 ttl=63 time=2.01 ms
1729951468.289526051: 64 bytes from 192.168.6.31: icmp_seq=881 ttl=63 time=3.29 ms
1729951468.389148611: 64 bytes from 192.168.6.31: icmp_seq=882 ttl=63 time=1.87 ms
1729951468.501111317: 64 bytes from 192.168.6.31: icmp_seq=883 ttl=63 time=12.6 ms
1729951468.595068703: 64 bytes from 192.168.6.31: icmp_seq=884 ttl=63 time=5.86 ms
1729951468.694986186: 64 bytes from 192.168.6.31: icmp_seq=885 ttl=63 time=5.01 ms
1729951468.798796086: 64 bytes from 192.168.6.31: icmp_seq=886 ttl=63 time=8.22 ms
1729951468.896242301: 64 bytes from 192.168.6.31: icmp_seq=887 ttl=63 time=5.36 ms
1729951469.000884397: 64 bytes from 192.168.6.31: icmp_seq=888 ttl=63 time=9.21 ms
1729951469.095089993: 64 bytes from 192.168.6.31: icmp_seq=889 ttl=63 time=3.04 ms
1729951469.195536099: 64 bytes from 192.168.6.31: icmp_seq=890 ttl=63 time=3.03 ms
1729951469.296340942: 64 bytes from 192.168.6.31: icmp_seq=891 ttl=63 time=3.51 ms
1729951469.396412950: 64 bytes from 192.168.6.31: icmp_seq=892 ttl=63 time=2.89 ms
1729951469.498605929: 64 bytes from 192.168.6.31: icmp_seq=893 ttl=63 time=4.27 ms
1729951469.601028620: 64 bytes from 192.168.6.31: icmp_seq=894 ttl=63 time=5.90 ms
1729951469.698620109: 64 bytes from 192.168.6.31: icmp_seq=895 ttl=63 time=3.13 ms
1729951469.800662089: 64 bytes from 192.168.6.31: icmp_seq=896 ttl=63 time=5.42 ms
1729951469.901781957: 64 bytes from 192.168.6.31: icmp_seq=897 ttl=63 time=5.09 ms
1729951470.003953830: 64 bytes from 192.168.6.31: icmp_seq=898 ttl=63 time=7.13 ms
1729951470.103817997: 64 bytes from 192.168.6.31: icmp_seq=899 ttl=63 time=7.47 ms
1729951470.205029633: 64 bytes from 192.168.6.31: icmp_seq=900 ttl=63 time=7.81 ms
1729951470.309291493: 64 bytes from 192.168.6.31: icmp_seq=901 ttl=63 time=10.4 ms
1729951470.408373242: 64 bytes from 192.168.6.31: icmp_seq=902 ttl=63 time=9.64 ms
1729951470.514228354: 64 bytes from 192.168.6.31: icmp_seq=903 ttl=63 time=14.6 ms
1729951470.613277985: 64 bytes from 192.168.6.31: icmp_seq=904 ttl=63 time=13.2 ms
1729951470.715334892: 64 bytes from 192.168.6.31: icmp_seq=905 ttl=63 time=14.3 ms
1729951470.819737817: 64 bytes from 192.168.6.31: icmp_seq=906 ttl=63 time=18.6 ms
1729951470.917812743: 64 bytes from 192.168.6.31: icmp_seq=907 ttl=63 time=14.9 ms
1729951471.009343676: 64 bytes from 192.168.6.31: icmp_seq=908 ttl=63 time=7.37 ms
1729951471.106061872: 64 bytes from 192.168.6.31: icmp_seq=909 ttl=63 time=3.12 ms
1729951471.207304159: 64 bytes from 192.168.6.31: icmp_seq=910 ttl=63 time=3.67 ms
1729951471.310440933: 64 bytes from 192.168.6.31: icmp_seq=911 ttl=63 time=5.35 ms
1729951471.408843766: 64 bytes from 192.168.6.31: icmp_seq=912 ttl=63 time=3.77 ms
1729951471.508933564: 64 bytes from 192.168.6.31: icmp_seq=913 ttl=63 time=2.31 ms
1729951471.610186492: 64 bytes from 192.168.6.31: icmp_seq=914 ttl=63 time=3.19 ms
1729951471.713513776: 64 bytes from 192.168.6.31: icmp_seq=915 ttl=63 time=6.31 ms
1729951471.809979276: 64 bytes from 192.168.6.31: icmp_seq=916 ttl=63 time=2.17 ms
1729951471.911832697: 64 bytes from 192.168.6.31: icmp_seq=917 ttl=63 time=3.28 ms
1729951472.013886296: 64 bytes from 192.168.6.31: icmp_seq=918 ttl=63 time=4.32 ms
1729951472.112576172: 64 bytes from 192.168.6.31: icmp_seq=919 ttl=63 time=3.01 ms
1729951472.214116426: 64 bytes from 192.168.6.31: icmp_seq=920 ttl=63 time=3.22 ms
1729951472.314432219: 64 bytes from 192.168.6.31: icmp_seq=921 ttl=63 time=3.12 ms
1729951472.418792252: 64 bytes from 192.168.6.31: icmp_seq=922 ttl=63 time=7.11 ms
1729951472.514452772: 64 bytes from 192.168.6.31: icmp_seq=923 ttl=63 time=2.68 ms
1729951472.616428386: 64 bytes from 192.168.6.31: icmp_seq=924 ttl=63 time=4.37 ms
1729951472.717129336: 64 bytes from 192.168.6.31: icmp_seq=925 ttl=63 time=3.60 ms
1729951472.818321435: 64 bytes from 192.168.6.31: icmp_seq=926 ttl=63 time=4.64 ms
1729951472.918843528: 64 bytes from 192.168.6.31: icmp_seq=927 ttl=63 time=4.08 ms
1729951473.018076712: 64 bytes from 192.168.6.31: icmp_seq=928 ttl=63 time=3.14 ms
1729951473.119669567: 64 bytes from 192.168.6.31: icmp_seq=929 ttl=63 time=4.64 ms
1729951473.219305501: 64 bytes from 192.168.6.31: icmp_seq=930 ttl=63 time=3.72 ms
1729951473.322417519: 64 bytes from 192.168.6.31: icmp_seq=931 ttl=63 time=5.31 ms
1729951473.421070054: 64 bytes from 192.168.6.31: icmp_seq=932 ttl=63 time=3.32 ms
1729951473.522580232: 64 bytes from 192.168.6.31: icmp_seq=933 ttl=63 time=4.09 ms
1729951473.622761159: 64 bytes from 192.168.6.31: icmp_seq=934 ttl=63 time=4.35 ms
1729951473.722248651: 64 bytes from 192.168.6.31: icmp_seq=935 ttl=63 time=3.12 ms
1729951473.822671465: 64 bytes from 192.168.6.31: icmp_seq=936 ttl=63 time=3.53 ms
1729951473.924653092: 64 bytes from 192.168.6.31: icmp_seq=937 ttl=63 time=4.48 ms
1729951474.023845028: 64 bytes from 192.168.6.31: icmp_seq=938 ttl=63 time=3.28 ms
1729951474.128769249: 64 bytes from 192.168.6.31: icmp_seq=939 ttl=63 time=7.50 ms
1729951474.231744928: 64 bytes from 192.168.6.31: icmp_seq=940 ttl=63 time=9.18 ms
1729951474.325867790: 64 bytes from 192.168.6.31: icmp_seq=941 ttl=63 time=3.72 ms
1729951474.429686038: 64 bytes from 192.168.6.31: icmp_seq=942 ttl=63 time=6.17 ms
1729951474.528557016: 64 bytes from 192.168.6.31: icmp_seq=943 ttl=63 time=4.61 ms
1729951474.637276021: 64 bytes from 192.168.6.31: icmp_seq=944 ttl=63 time=12.1 ms
1729951474.738646238: 64 bytes from 192.168.6.31: icmp_seq=945 ttl=63 time=13.0 ms
1729951474.833026941: 64 bytes from 192.168.6.31: icmp_seq=946 ttl=63 time=7.62 ms
1729951474.932500646: 64 bytes from 192.168.6.31: icmp_seq=947 ttl=63 time=5.98 ms
1729951475.030216321: 64 bytes from 192.168.6.31: icmp_seq=948 ttl=63 time=3.51 ms
1729951475.136389055: 64 bytes from 192.168.6.31: icmp_seq=949 ttl=63 time=8.59 ms
1729951475.240420853: 64 bytes from 192.168.6.31: icmp_seq=950 ttl=63 time=11.6 ms
1729951475.331427674: 64 bytes from 192.168.6.31: icmp_seq=951 ttl=63 time=2.80 ms
1729951475.434428286: 64 bytes from 192.168.6.31: icmp_seq=952 ttl=63 time=4.17 ms
1729951475.538978694: 64 bytes from 192.168.6.31: icmp_seq=953 ttl=63 time=8.61 ms
1729951475.635955905: 64 bytes from 192.168.6.31: icmp_seq=954 ttl=63 time=4.82 ms
1729951475.738266691: 64 bytes from 192.168.6.31: icmp_seq=955 ttl=63 time=5.76 ms
1729951475.840304420: 64 bytes from 192.168.6.31: icmp_seq=956 ttl=63 time=6.34 ms
1729951475.940316689: 64 bytes from 192.168.6.31: icmp_seq=957 ttl=63 time=5.93 ms
1729951476.039648241: 64 bytes from 192.168.6.31: icmp_seq=958 ttl=63 time=5.60 ms
1729951476.142967916: 64 bytes from 192.168.6.31: icmp_seq=959 ttl=63 time=7.50 ms
1729951476.246118569: 64 bytes from 192.168.6.31: icmp_seq=960 ttl=63 time=10.4 ms
1729951476.348893004: 64 bytes from 192.168.6.31: icmp_seq=961 ttl=63 time=11.6 ms
1729951476.449667190: 64 bytes from 192.168.6.31: icmp_seq=962 ttl=63 time=11.9 ms
1729951476.552353956: 64 bytes from 192.168.6.31: icmp_seq=963 ttl=63 time=13.7 ms
1729951476.655233092: 64 bytes from 192.168.6.31: icmp_seq=964 ttl=63 time=15.3 ms
1729951476.757645560: 64 bytes from 192.168.6.31: icmp_seq=965 ttl=63 time=17.3 ms
1729951476.854432783: 64 bytes from 192.168.6.31: icmp_seq=966 ttl=63 time=13.6 ms
1729951476.953657395: 64 bytes from 192.168.6.31: icmp_seq=967 ttl=63 time=11.9 ms
1729951477.044401734: 64 bytes from 192.168.6.31: icmp_seq=968 ttl=63 time=2.25 ms
1729951477.146335003: 64 bytes from 192.168.6.31: icmp_seq=969 ttl=63 time=3.95 ms
1729951477.246210854: 64 bytes from 192.168.6.31: icmp_seq=970 ttl=63 time=3.62 ms
1729951477.346819541: 64 bytes from 192.168.6.31: icmp_seq=971 ttl=63 time=2.98 ms
1729951477.447408920: 64 bytes from 192.168.6.31: icmp_seq=972 ttl=63 time=3.78 ms
1729951477.546657738: 64 bytes from 192.168.6.31: icmp_seq=973 ttl=63 time=2.02 ms
1729951477.649556270: 64 bytes from 192.168.6.31: icmp_seq=974 ttl=63 time=4.24 ms
1729951477.749125645: 64 bytes from 192.168.6.31: icmp_seq=975 ttl=63 time=3.00 ms
1729951477.850144210: 64 bytes from 192.168.6.31: icmp_seq=976 ttl=63 time=3.45 ms
1729951477.949995649: 64 bytes from 192.168.6.31: icmp_seq=977 ttl=63 time=2.79 ms
1729951478.050352954: 64 bytes from 192.168.6.31: icmp_seq=978 ttl=63 time=2.06 ms
1729951478.152628397: 64 bytes from 192.168.6.31: icmp_seq=979 ttl=63 time=3.94 ms
1729951478.250829527: 64 bytes from 192.168.6.31: icmp_seq=980 ttl=63 time=2.42 ms
1729951478.353563723: 64 bytes from 192.168.6.31: icmp_seq=981 ttl=63 time=4.10 ms
1729951478.452338686: 64 bytes from 192.168.6.31: icmp_seq=982 ttl=63 time=2.32 ms
1729951478.554246556: 64 bytes from 192.168.6.31: icmp_seq=983 ttl=63 time=3.62 ms
1729951478.653917009: 64 bytes from 192.168.6.31: icmp_seq=984 ttl=63 time=2.51 ms
1729951478.754870960: 64 bytes from 192.168.6.31: icmp_seq=985 ttl=63 time=2.15 ms
1729951478.857478669: 64 bytes from 192.168.6.31: icmp_seq=986 ttl=63 time=4.35 ms
1729951478.955885223: 64 bytes from 192.168.6.31: icmp_seq=987 ttl=63 time=2.16 ms
1729951479.058537072: 64 bytes from 192.168.6.31: icmp_seq=988 ttl=63 time=4.31 ms
1729951479.158921052: 64 bytes from 192.168.6.31: icmp_seq=989 ttl=63 time=3.69 ms
1729951479.258816156: 64 bytes from 192.168.6.31: icmp_seq=990 ttl=63 time=2.99 ms
1729951479.361402045: 64 bytes from 192.168.6.31: icmp_seq=991 ttl=63 time=5.23 ms
1729951479.458724137: 64 bytes from 192.168.6.31: icmp_seq=992 ttl=63 time=2.29 ms
1729951479.562630299: 64 bytes from 192.168.6.31: icmp_seq=993 ttl=63 time=5.20 ms
1729951479.661619042: 64 bytes from 192.168.6.31: icmp_seq=994 ttl=63 time=4.31 ms
1729951479.762711548: 64 bytes from 192.168.6.31: icmp_seq=995 ttl=63 time=4.37 ms
1729951479.863121720: 64 bytes from 192.168.6.31: icmp_seq=996 ttl=63 time=4.49 ms
1729951479.963017684: 64 bytes from 192.168.6.31: icmp_seq=997 ttl=63 time=3.38 ms
1729951480.068380758: 64 bytes from 192.168.6.31: icmp_seq=998 ttl=63 time=8.15 ms
1729951480.173233561: 64 bytes from 192.168.6.31: icmp_seq=999 ttl=63 time=11.6 ms
1729951480.266537574: 64 bytes from 192.168.6.31: icmp_seq=1000 ttl=63 time=5.38 ms
1729951480.367576349: 64 bytes from 192.168.6.31: icmp_seq=1001 ttl=63 time=6.00 ms
1729951480.468138304: 64 bytes from 192.168.6.31: icmp_seq=1002 ttl=63 time=6.48 ms
1729951480.570198223: 64 bytes from 192.168.6.31: icmp_seq=1003 ttl=63 time=7.39 ms
1729951480.671569504: 64 bytes from 192.168.6.31: icmp_seq=1004 ttl=63 time=8.11 ms
1729951480.773771694: 64 bytes from 192.168.6.31: icmp_seq=1005 ttl=63 time=10.2 ms
1729951480.873961684: 64 bytes from 192.168.6.31: icmp_seq=1006 ttl=63 time=9.62 ms
1729951480.972989668: 64 bytes from 192.168.6.31: icmp_seq=1007 ttl=63 time=6.86 ms
1729951481.072208653: 64 bytes from 192.168.6.31: icmp_seq=1008 ttl=63 time=6.29 ms
1729951481.171381705: 64 bytes from 192.168.6.31: icmp_seq=1009 ttl=63 time=4.81 ms
