1729950878.347036652: PING 192.168.6.11 (192.168.6.11) 56(84) bytes of data.
1729951441.793047084: 64 bytes from 192.168.6.11: icmp_seq=619 ttl=64 time=4.37 ms
1729951441.892713300: 64 bytes from 192.168.6.11: icmp_seq=620 ttl=64 time=3.81 ms
1729951441.994055780: 64 bytes from 192.168.6.11: icmp_seq=621 ttl=64 time=4.06 ms
1729951442.094450107: 64 bytes from 192.168.6.11: icmp_seq=622 ttl=64 time=3.99 ms
1729951442.194565663: 64 bytes from 192.168.6.11: icmp_seq=623 ttl=64 time=4.66 ms
1729951442.295896375: 64 bytes from 192.168.6.11: icmp_seq=624 ttl=64 time=4.87 ms
1729951442.396026495: 64 bytes from 192.168.6.11: icmp_seq=625 ttl=64 time=3.66 ms
1729951442.497771793: 64 bytes from 192.168.6.11: icmp_seq=626 ttl=64 time=4.77 ms
1729951442.597225831: 64 bytes from 192.168.6.11: icmp_seq=627 ttl=64 time=3.74 ms
1729951442.698578235: 64 bytes from 192.168.6.11: icmp_seq=628 ttl=64 time=3.91 ms
1729951442.799697790: 64 bytes from 192.168.6.11: icmp_seq=629 ttl=64 time=4.56 ms
1729951442.899536072: 64 bytes from 192.168.6.11: icmp_seq=630 ttl=64 time=3.47 ms
1729951443.001681285: 64 bytes from 192.168.6.11: icmp_seq=631 ttl=64 time=5.22 ms
1729951443.100477410: 64 bytes from 192.168.6.11: icmp_seq=632 ttl=64 time=4.11 ms
1729951443.201932046: 64 bytes from 192.168.6.11: icmp_seq=633 ttl=64 time=5.59 ms
1729951443.301972196: 64 bytes from 192.168.6.11: icmp_seq=634 ttl=64 time=4.53 ms
1729951443.403171599: 64 bytes from 192.168.6.11: icmp_seq=635 ttl=64 time=5.28 ms
1729951443.504344758: 64 bytes from 192.168.6.11: icmp_seq=636 ttl=64 time=5.77 ms
1729951443.603920336: 64 bytes from 192.168.6.11: icmp_seq=637 ttl=64 time=5.07 ms
1729951443.705476291: 64 bytes from 192.168.6.11: icmp_seq=638 ttl=64 time=5.60 ms
1729951443.805527865: 64 bytes from 192.168.6.11: icmp_seq=639 ttl=64 time=5.21 ms
1729951443.906790517: 64 bytes from 192.168.6.11: icmp_seq=640 ttl=64 time=5.78 ms
1729951444.008429852: 64 bytes from 192.168.6.11: icmp_seq=641 ttl=64 time=6.44 ms
1729951444.109629923: 64 bytes from 192.168.6.11: icmp_seq=642 ttl=64 time=6.97 ms
1729951444.210428946: 64 bytes from 192.168.6.11: icmp_seq=643 ttl=64 time=7.31 ms
1729951444.313555985: 64 bytes from 192.168.6.11: icmp_seq=644 ttl=64 time=9.30 ms
1729951444.412471994: 64 bytes from 192.168.6.11: icmp_seq=645 ttl=64 time=8.41 ms
1729951444.514737916: 64 bytes from 192.168.6.11: icmp_seq=646 ttl=64 time=9.66 ms
1729951444.615557101: 64 bytes from 192.168.6.11: icmp_seq=647 ttl=64 time=9.73 ms
1729951444.716988119: 64 bytes from 192.168.6.11: icmp_seq=648 ttl=64 time=9.88 ms
1729951444.820210516: 64 bytes from 192.168.6.11: icmp_seq=649 ttl=64 time=13.1 ms
1729951444.918812720: 64 bytes from 192.168.6.11: icmp_seq=650 ttl=64 time=11.7 ms
1729951445.020508731: 64 bytes from 192.168.6.11: icmp_seq=651 ttl=64 time=12.4 ms
1729951445.119079237: 64 bytes from 192.168.6.11: icmp_seq=652 ttl=64 time=10.3 ms
1729951445.218597373: 64 bytes from 192.168.6.11: icmp_seq=653 ttl=64 time=9.15 ms
1729951445.320091254: 64 bytes from 192.168.6.11: icmp_seq=654 ttl=64 time=9.79 ms
1729951445.420398729: 64 bytes from 192.168.6.11: icmp_seq=655 ttl=64 time=9.29 ms
1729951445.519833434: 64 bytes from 192.168.6.11: icmp_seq=656 ttl=64 time=8.54 ms
1729951445.621623672: 64 bytes from 192.168.6.11: icmp_seq=657 ttl=64 time=8.98 ms
1729951445.722683746: 64 bytes from 192.168.6.11: icmp_seq=658 ttl=64 time=10.3 ms
1729951445.822986587: 64 bytes from 192.168.6.11: icmp_seq=659 ttl=64 time=9.97 ms
1729951445.922161494: 64 bytes from 192.168.6.11: icmp_seq=660 ttl=64 time=8.43 ms
1729951446.018868356: 64 bytes from 192.168.6.11: icmp_seq=661 ttl=64 time=4.94 ms
1729951446.119270493: 64 bytes from 192.168.6.11: icmp_seq=662 ttl=64 time=4.68 ms
1729951446.220064182: 64 bytes from 192.168.6.11: icmp_seq=663 ttl=64 time=4.71 ms
1729951446.324068048: 64 bytes from 192.168.6.11: icmp_seq=664 ttl=64 time=7.68 ms
1729951446.421803819: 64 bytes from 192.168.6.11: icmp_seq=665 ttl=64 time=4.59 ms
1729951446.523330643: 64 bytes from 192.168.6.11: icmp_seq=666 ttl=64 time=4.79 ms
1729951446.624747535: 64 bytes from 192.168.6.11: icmp_seq=667 ttl=64 time=5.43 ms
1729951446.724754716: 64 bytes from 192.168.6.11: icmp_seq=668 ttl=64 time=4.32 ms
1729951446.831226846: 64 bytes from 192.168.6.11: icmp_seq=669 ttl=64 time=9.92 ms
1729951446.926877174: 64 bytes from 192.168.6.11: icmp_seq=670 ttl=64 time=4.66 ms
1729951447.027030014: 64 bytes from 192.168.6.11: icmp_seq=671 ttl=64 time=4.68 ms
1729951447.128786687: 64 bytes from 192.168.6.11: icmp_seq=672 ttl=64 time=5.04 ms
1729951447.228156636: 64 bytes from 192.168.6.11: icmp_seq=673 ttl=64 time=4.46 ms
1729951447.334969869: 64 bytes from 192.168.6.11: icmp_seq=674 ttl=64 time=9.86 ms
1729951447.430131337: 64 bytes from 192.168.6.11: icmp_seq=675 ttl=64 time=4.67 ms
1729951447.531574802: 64 bytes from 192.168.6.11: icmp_seq=676 ttl=64 time=5.54 ms
1729951447.631777491: 64 bytes from 192.168.6.11: icmp_seq=677 ttl=64 time=4.97 ms
1729951447.731353744: 64 bytes from 192.168.6.11: icmp_seq=678 ttl=64 time=4.80 ms
1729951447.838070464: 64 bytes from 192.168.6.11: icmp_seq=679 ttl=64 time=9.74 ms
1729951447.932860851: 64 bytes from 192.168.6.11: icmp_seq=680 ttl=64 time=4.12 ms
1729951448.034703922: 64 bytes from 192.168.6.11: icmp_seq=681 ttl=64 time=5.58 ms
1729951448.133598353: 64 bytes from 192.168.6.11: icmp_seq=682 ttl=64 time=4.27 ms
1729951448.235361205: 64 bytes from 192.168.6.11: icmp_seq=683 ttl=64 time=5.20 ms
1729951448.341343651: 64 bytes from 192.168.6.11: icmp_seq=684 ttl=64 time=10.4 ms
1729951448.435597760: 64 bytes from 192.168.6.11: icmp_seq=685 ttl=64 time=4.51 ms
1729951448.537258758: 64 bytes from 192.168.6.11: icmp_seq=686 ttl=64 time=5.05 ms
1729951448.636993583: 64 bytes from 192.168.6.11: icmp_seq=687 ttl=64 time=4.37 ms
1729951448.737949600: 64 bytes from 192.168.6.11: icmp_seq=688 ttl=64 time=5.16 ms
1729951448.841824182: 64 bytes from 192.168.6.11: icmp_seq=689 ttl=64 time=8.22 ms
1729951448.938787431: 64 bytes from 192.168.6.11: icmp_seq=690 ttl=64 time=4.92 ms
1729951449.041721913: 64 bytes from 192.168.6.11: icmp_seq=691 ttl=64 time=6.03 ms
1729951449.139755975: 64 bytes from 192.168.6.11: icmp_seq=692 ttl=64 time=4.08 ms
1729951449.241633092: 64 bytes from 192.168.6.11: icmp_seq=693 ttl=64 time=5.35 ms
1729951449.344137080: 64 bytes from 192.168.6.11: icmp_seq=694 ttl=64 time=7.34 ms
1729951449.443671002: 64 bytes from 192.168.6.11: icmp_seq=695 ttl=64 time=6.33 ms
1729951449.543318995: 64 bytes from 192.168.6.11: icmp_seq=696 ttl=64 time=5.10 ms
1729951449.643565356: 64 bytes from 192.168.6.11: icmp_seq=697 ttl=64 time=5.23 ms
1729951449.745816399: 64 bytes from 192.168.6.11: icmp_seq=698 ttl=64 time=7.02 ms
1729951449.849191551: 64 bytes from 192.168.6.11: icmp_seq=699 ttl=64 time=9.81 ms
1729951449.945379686: 64 bytes from 192.168.6.11: icmp_seq=700 ttl=64 time=5.55 ms
1729951450.048769537: 64 bytes from 192.168.6.11: icmp_seq=701 ttl=64 time=7.82 ms
1729951450.150557735: 64 bytes from 192.168.6.11: icmp_seq=702 ttl=64 time=8.70 ms
1729951450.254076557: 64 bytes from 192.168.6.11: icmp_seq=703 ttl=64 time=11.0 ms
1729951450.354956106: 64 bytes from 192.168.6.11: icmp_seq=704 ttl=64 time=12.2 ms
1729951450.452782608: 64 bytes from 192.168.6.11: icmp_seq=705 ttl=64 time=9.09 ms
1729951450.553781182: 64 bytes from 192.168.6.11: icmp_seq=706 ttl=64 time=10.3 ms
1729951450.655428487: 64 bytes from 192.168.6.11: icmp_seq=707 ttl=64 time=11.0 ms
1729951450.756923734: 64 bytes from 192.168.6.11: icmp_seq=708 ttl=64 time=11.7 ms
1729951450.857724418: 64 bytes from 192.168.6.11: icmp_seq=709 ttl=64 time=11.9 ms
1729951450.957197369: 64 bytes from 192.168.6.11: icmp_seq=710 ttl=64 time=10.8 ms
1729951451.059105084: 64 bytes from 192.168.6.11: icmp_seq=711 ttl=64 time=11.8 ms
1729951451.158703612: 64 bytes from 192.168.6.11: icmp_seq=712 ttl=64 time=9.84 ms
1729951451.258393392: 64 bytes from 192.168.6.11: icmp_seq=713 ttl=64 time=8.77 ms
1729951451.359049567: 64 bytes from 192.168.6.11: icmp_seq=714 ttl=64 time=8.39 ms
1729951451.460331399: 64 bytes from 192.168.6.11: icmp_seq=715 ttl=64 time=9.37 ms
1729951451.561660429: 64 bytes from 192.168.6.11: icmp_seq=716 ttl=64 time=10.2 ms
1729951451.662299190: 64 bytes from 192.168.6.11: icmp_seq=717 ttl=64 time=9.79 ms
1729951451.763369025: 64 bytes from 192.168.6.11: icmp_seq=718 ttl=64 time=10.3 ms
1729951451.863052238: 64 bytes from 192.168.6.11: icmp_seq=719 ttl=64 time=9.31 ms
1729951451.959324219: 64 bytes from 192.168.6.11: icmp_seq=720 ttl=64 time=5.25 ms
1729951452.059555604: 64 bytes from 192.168.6.11: icmp_seq=721 ttl=64 time=5.18 ms
1729951452.159945876: 64 bytes from 192.168.6.11: icmp_seq=722 ttl=64 time=4.87 ms
1729951452.261315475: 64 bytes from 192.168.6.11: icmp_seq=723 ttl=64 time=5.59 ms
1729951452.362780755: 64 bytes from 192.168.6.11: icmp_seq=724 ttl=64 time=6.56 ms
1729951452.462366823: 64 bytes from 192.168.6.11: icmp_seq=725 ttl=64 time=5.17 ms
1729951452.563468068: 64 bytes from 192.168.6.11: icmp_seq=726 ttl=64 time=5.53 ms
1729951452.664420737: 64 bytes from 192.168.6.11: icmp_seq=727 ttl=64 time=6.06 ms
1729951452.764459535: 64 bytes from 192.168.6.11: icmp_seq=728 ttl=64 time=6.14 ms
1729951452.865225004: 64 bytes from 192.168.6.11: icmp_seq=729 ttl=64 time=6.28 ms
1729951452.966522291: 64 bytes from 192.168.6.11: icmp_seq=730 ttl=64 time=6.38 ms
1729951453.065203005: 64 bytes from 192.168.6.11: icmp_seq=731 ttl=64 time=5.12 ms
1729951453.166242831: 64 bytes from 192.168.6.11: icmp_seq=732 ttl=64 time=6.16 ms
1729951453.266614997: 64 bytes from 192.168.6.11: icmp_seq=733 ttl=64 time=6.08 ms
1729951453.367774708: 64 bytes from 192.168.6.11: icmp_seq=734 ttl=64 time=6.10 ms
1729951453.467401401: 64 bytes from 192.168.6.11: icmp_seq=735 ttl=64 time=6.29 ms
1729951453.567601529: 64 bytes from 192.168.6.11: icmp_seq=736 ttl=64 time=5.78 ms
1729951453.669746774: 64 bytes from 192.168.6.11: icmp_seq=737 ttl=64 time=6.30 ms
1729951453.769061875: 64 bytes from 192.168.6.11: icmp_seq=738 ttl=64 time=5.62 ms
1729951453.870074481: 64 bytes from 192.168.6.11: icmp_seq=739 ttl=64 time=5.93 ms
1729951453.970862625: 64 bytes from 192.168.6.11: icmp_seq=740 ttl=64 time=5.90 ms
1729951454.070334619: 64 bytes from 192.168.6.11: icmp_seq=741 ttl=64 time=5.44 ms
1729951454.172254642: 64 bytes from 192.168.6.11: icmp_seq=742 ttl=64 time=6.15 ms
1729951454.272096563: 64 bytes from 192.168.6.11: icmp_seq=743 ttl=64 time=6.02 ms
1729951454.373185279: 64 bytes from 192.168.6.11: icmp_seq=744 ttl=64 time=6.70 ms
1729951454.473197315: 64 bytes from 192.168.6.11: icmp_seq=745 ttl=64 time=5.49 ms
1729951454.574291518: 64 bytes from 192.168.6.11: icmp_seq=746 ttl=64 time=5.85 ms
1729951454.676449945: 64 bytes from 192.168.6.11: icmp_seq=747 ttl=64 time=6.77 ms
1729951454.775625192: 64 bytes from 192.168.6.11: icmp_seq=748 ttl=64 time=5.57 ms
1729951454.877592427: 64 bytes from 192.168.6.11: icmp_seq=749 ttl=64 time=6.56 ms
1729951454.977012615: 64 bytes from 192.168.6.11: icmp_seq=750 ttl=64 time=5.06 ms
1729951455.079554544: 64 bytes from 192.168.6.11: icmp_seq=751 ttl=64 time=7.26 ms
1729951455.178853323: 64 bytes from 192.168.6.11: icmp_seq=752 ttl=64 time=5.96 ms
1729951455.278810322: 64 bytes from 192.168.6.11: icmp_seq=753 ttl=64 time=5.74 ms
1729951455.379512265: 64 bytes from 192.168.6.11: icmp_seq=754 ttl=64 time=5.54 ms
1729951455.483063614: 64 bytes from 192.168.6.11: icmp_seq=755 ttl=64 time=7.99 ms
1729951455.580683611: 64 bytes from 192.168.6.11: icmp_seq=756 ttl=64 time=5.81 ms
1729951455.680906309: 64 bytes from 192.168.6.11: icmp_seq=757 ttl=64 time=4.71 ms
1729951455.783431121: 64 bytes from 192.168.6.11: icmp_seq=758 ttl=64 time=5.57 ms
1729951455.885510181: 64 bytes from 192.168.6.11: icmp_seq=759 ttl=64 time=7.54 ms
1729951455.990608853: 64 bytes from 192.168.6.11: icmp_seq=760 ttl=64 time=11.8 ms
1729951456.087908017: 64 bytes from 192.168.6.11: icmp_seq=761 ttl=64 time=7.55 ms
1729951456.190575932: 64 bytes from 192.168.6.11: icmp_seq=762 ttl=64 time=8.66 ms
1729951456.291521534: 64 bytes from 192.168.6.11: icmp_seq=763 ttl=64 time=9.58 ms
1729951456.392307933: 64 bytes from 192.168.6.11: icmp_seq=764 ttl=64 time=9.54 ms
1729951456.500405070: 64 bytes from 192.168.6.11: icmp_seq=765 ttl=64 time=16.3 ms
1729951456.595690935: 64 bytes from 192.168.6.11: icmp_seq=766 ttl=64 time=10.6 ms
1729951456.697008077: 64 bytes from 192.168.6.11: icmp_seq=767 ttl=64 time=11.4 ms
1729951456.798673675: 64 bytes from 192.168.6.11: icmp_seq=768 ttl=64 time=12.1 ms
1729951456.901528794: 64 bytes from 192.168.6.11: icmp_seq=769 ttl=64 time=14.4 ms
1729951457.001083112: 64 bytes from 192.168.6.11: icmp_seq=770 ttl=64 time=14.0 ms
1729951457.098786800: 64 bytes from 192.168.6.11: icmp_seq=771 ttl=64 time=10.9 ms
1729951457.196710743: 64 bytes from 192.168.6.11: icmp_seq=772 ttl=64 time=9.25 ms
1729951457.297333147: 64 bytes from 192.168.6.11: icmp_seq=773 ttl=64 time=9.44 ms
1729951457.399177013: 64 bytes from 192.168.6.11: icmp_seq=774 ttl=64 time=10.2 ms
1729951457.499101169: 64 bytes from 192.168.6.11: icmp_seq=775 ttl=64 time=9.61 ms
1729951457.600515810: 64 bytes from 192.168.6.11: icmp_seq=776 ttl=64 time=10.0 ms
1729951457.699616412: 64 bytes from 192.168.6.11: icmp_seq=777 ttl=64 time=8.94 ms
1729951457.796107349: 64 bytes from 192.168.6.11: icmp_seq=778 ttl=64 time=5.40 ms
1729951457.901773032: 64 bytes from 192.168.6.11: icmp_seq=779 ttl=64 time=9.64 ms
1729951457.997807598: 64 bytes from 192.168.6.11: icmp_seq=780 ttl=64 time=5.12 ms
1729951458.098489083: 64 bytes from 192.168.6.11: icmp_seq=781 ttl=64 time=4.91 ms
1729951458.198880194: 64 bytes from 192.168.6.11: icmp_seq=782 ttl=64 time=4.03 ms
1729951458.302291498: 64 bytes from 192.168.6.11: icmp_seq=783 ttl=64 time=6.81 ms
1729951458.403841794: 64 bytes from 192.168.6.11: icmp_seq=784 ttl=64 time=8.16 ms
1729951458.501728245: 64 bytes from 192.168.6.11: icmp_seq=785 ttl=64 time=5.29 ms
1729951458.602283496: 64 bytes from 192.168.6.11: icmp_seq=786 ttl=64 time=5.50 ms
1729951458.702755912: 64 bytes from 192.168.6.11: icmp_seq=787 ttl=64 time=5.01 ms
1729951458.805142968: 64 bytes from 192.168.6.11: icmp_seq=788 ttl=64 time=6.75 ms
1729951458.906110371: 64 bytes from 192.168.6.11: icmp_seq=789 ttl=64 time=6.79 ms
1729951459.006142695: 64 bytes from 192.168.6.11: icmp_seq=790 ttl=64 time=5.78 ms
1729951459.105483632: 64 bytes from 192.168.6.11: icmp_seq=791 ttl=64 time=5.09 ms
1729951459.206701113: 64 bytes from 192.168.6.11: icmp_seq=792 ttl=64 time=6.06 ms
1729951459.308587257: 64 bytes from 192.168.6.11: icmp_seq=793 ttl=64 time=7.53 ms
1729951459.408095678: 64 bytes from 192.168.6.11: icmp_seq=794 ttl=64 time=6.13 ms
1729951459.508488499: 64 bytes from 192.168.6.11: icmp_seq=795 ttl=64 time=6.16 ms
1729951459.609109949: 64 bytes from 192.168.6.11: icmp_seq=796 ttl=64 time=6.19 ms
1729951459.709725546: 64 bytes from 192.168.6.11: icmp_seq=797 ttl=64 time=6.02 ms
1729951459.810374683: 64 bytes from 192.168.6.11: icmp_seq=798 ttl=64 time=6.49 ms
1729951459.910917332: 64 bytes from 192.168.6.11: icmp_seq=799 ttl=64 time=6.24 ms
1729951460.011575392: 64 bytes from 192.168.6.11: icmp_seq=800 ttl=64 time=6.62 ms
1729951460.113143463: 64 bytes from 192.168.6.11: icmp_seq=801 ttl=64 time=6.60 ms
1729951460.214176188: 64 bytes from 192.168.6.11: icmp_seq=802 ttl=64 time=6.22 ms
1729951460.313646177: 64 bytes from 192.168.6.11: icmp_seq=803 ttl=64 time=5.26 ms
1729951460.414313253: 64 bytes from 192.168.6.11: icmp_seq=804 ttl=64 time=5.88 ms
1729951460.515477142: 64 bytes from 192.168.6.11: icmp_seq=805 ttl=64 time=6.04 ms
1729951460.615435526: 64 bytes from 192.168.6.11: icmp_seq=806 ttl=64 time=5.47 ms
1729951460.716304818: 64 bytes from 192.168.6.11: icmp_seq=807 ttl=64 time=5.97 ms
1729951460.816275547: 64 bytes from 192.168.6.11: icmp_seq=808 ttl=64 time=5.33 ms
1729951460.917201526: 64 bytes from 192.168.6.11: icmp_seq=809 ttl=64 time=5.70 ms
1729951461.018174158: 64 bytes from 192.168.6.11: icmp_seq=810 ttl=64 time=5.33 ms
1729951461.117954533: 64 bytes from 192.168.6.11: icmp_seq=811 ttl=64 time=4.80 ms
1729951461.218679986: 64 bytes from 192.168.6.11: icmp_seq=812 ttl=64 time=4.63 ms
1729951461.319588716: 64 bytes from 192.168.6.11: icmp_seq=813 ttl=64 time=4.72 ms
1729951461.421157603: 64 bytes from 192.168.6.11: icmp_seq=814 ttl=64 time=5.07 ms
1729951461.520170282: 64 bytes from 192.168.6.11: icmp_seq=815 ttl=64 time=3.91 ms
1729951461.621731322: 64 bytes from 192.168.6.11: icmp_seq=816 ttl=64 time=4.13 ms
1729951461.721826199: 64 bytes from 192.168.6.11: icmp_seq=817 ttl=64 time=3.97 ms
1729951461.826704595: 64 bytes from 192.168.6.11: icmp_seq=818 ttl=64 time=8.36 ms
1729951461.926169715: 64 bytes from 192.168.6.11: icmp_seq=819 ttl=64 time=7.13 ms
1729951462.027131267: 64 bytes from 192.168.6.11: icmp_seq=820 ttl=64 time=7.66 ms
1729951462.128326112: 64 bytes from 192.168.6.11: icmp_seq=821 ttl=64 time=7.67 ms
1729951462.229542774: 64 bytes from 192.168.6.11: icmp_seq=822 ttl=64 time=7.83 ms
1729951462.331650079: 64 bytes from 192.168.6.11: icmp_seq=823 ttl=64 time=8.67 ms
1729951462.433378979: 64 bytes from 192.168.6.11: icmp_seq=824 ttl=64 time=9.71 ms
1729951462.533655651: 64 bytes from 192.168.6.11: icmp_seq=825 ttl=64 time=9.30 ms
1729951462.635191256: 64 bytes from 192.168.6.11: icmp_seq=826 ttl=64 time=10.1 ms
1729951462.735526349: 64 bytes from 192.168.6.11: icmp_seq=827 ttl=64 time=10.3 ms
1729951462.837319869: 64 bytes from 192.168.6.11: icmp_seq=828 ttl=64 time=11.6 ms
1729951462.937180808: 64 bytes from 192.168.6.11: icmp_seq=829 ttl=64 time=10.4 ms
1729951463.036987509: 64 bytes from 192.168.6.11: icmp_seq=830 ttl=64 time=9.67 ms
1729951463.137648999: 64 bytes from 192.168.6.11: icmp_seq=831 ttl=64 time=8.38 ms
1729951463.237570637: 64 bytes from 192.168.6.11: icmp_seq=832 ttl=64 time=7.40 ms
1729951463.338435285: 64 bytes from 192.168.6.11: icmp_seq=833 ttl=64 time=8.10 ms
1729951463.439667845: 64 bytes from 192.168.6.11: icmp_seq=834 ttl=64 time=8.92 ms
1729951463.540130309: 64 bytes from 192.168.6.11: icmp_seq=835 ttl=64 time=9.74 ms
1729951463.641788035: 64 bytes from 192.168.6.11: icmp_seq=836 ttl=64 time=9.76 ms
1729951463.739594750: 64 bytes from 192.168.6.11: icmp_seq=837 ttl=64 time=7.55 ms
1729951463.835556628: 64 bytes from 192.168.6.11: icmp_seq=838 ttl=64 time=3.28 ms
1729951463.938023428: 64 bytes from 192.168.6.11: icmp_seq=839 ttl=64 time=4.59 ms
1729951464.037736929: 64 bytes from 192.168.6.11: icmp_seq=840 ttl=64 time=3.49 ms
1729951464.138740085: 64 bytes from 192.168.6.11: icmp_seq=841 ttl=64 time=3.78 ms
1729951464.239600066: 64 bytes from 192.168.6.11: icmp_seq=842 ttl=64 time=3.89 ms
1729951464.340487815: 64 bytes from 192.168.6.11: icmp_seq=843 ttl=64 time=3.51 ms
1729951464.442384381: 64 bytes from 192.168.6.11: icmp_seq=844 ttl=64 time=4.08 ms
1729951464.542460745: 64 bytes from 192.168.6.11: icmp_seq=845 ttl=64 time=3.19 ms
1729951464.643077272: 64 bytes from 192.168.6.11: icmp_seq=846 ttl=64 time=3.91 ms
1729951464.744015255: 64 bytes from 192.168.6.11: icmp_seq=847 ttl=64 time=4.34 ms
1729951464.844058429: 64 bytes from 192.168.6.11: icmp_seq=848 ttl=64 time=2.99 ms
1729951464.946604770: 64 bytes from 192.168.6.11: icmp_seq=849 ttl=64 time=5.25 ms
1729951465.044995586: 64 bytes from 192.168.6.11: icmp_seq=850 ttl=64 time=3.59 ms
1729951465.146733218: 64 bytes from 192.168.6.11: icmp_seq=851 ttl=64 time=4.31 ms
1729951465.248042922: 64 bytes from 192.168.6.11: icmp_seq=852 ttl=64 time=4.95 ms
1729951465.347479075: 64 bytes from 192.168.6.11: icmp_seq=853 ttl=64 time=4.16 ms
1729951465.448693857: 64 bytes from 192.168.6.11: icmp_seq=854 ttl=64 time=5.11 ms
1729951465.548659861: 64 bytes from 192.168.6.11: icmp_seq=855 ttl=64 time=4.89 ms
1729951465.651637389: 64 bytes from 192.168.6.11: icmp_seq=856 ttl=64 time=7.57 ms
1729951465.750665925: 64 bytes from 192.168.6.11: icmp_seq=857 ttl=64 time=5.27 ms
1729951465.851238818: 64 bytes from 192.168.6.11: icmp_seq=858 ttl=64 time=5.39 ms
1729951465.951920472: 64 bytes from 192.168.6.11: icmp_seq=859 ttl=64 time=5.68 ms
1729951466.052339715: 64 bytes from 192.168.6.11: icmp_seq=860 ttl=64 time=4.89 ms
1729951466.155432410: 64 bytes from 192.168.6.11: icmp_seq=861 ttl=64 time=7.89 ms
1729951466.253068034: 64 bytes from 192.168.6.11: icmp_seq=862 ttl=64 time=4.48 ms
1729951466.354826964: 64 bytes from 192.168.6.11: icmp_seq=863 ttl=64 time=5.01 ms
1729951466.455144149: 64 bytes from 192.168.6.11: icmp_seq=864 ttl=64 time=5.22 ms
1729951466.555137935: 64 bytes from 192.168.6.11: icmp_seq=865 ttl=64 time=4.64 ms
1729951466.658552274: 64 bytes from 192.168.6.11: icmp_seq=866 ttl=64 time=6.88 ms
1729951466.756968771: 64 bytes from 192.168.6.11: icmp_seq=867 ttl=64 time=4.58 ms
1729951466.857478329: 64 bytes from 192.168.6.11: icmp_seq=868 ttl=64 time=4.93 ms
1729951466.956993050: 64 bytes from 192.168.6.11: icmp_seq=869 ttl=64 time=3.44 ms
1729951467.061369749: 64 bytes from 192.168.6.11: icmp_seq=870 ttl=64 time=6.55 ms
1729951467.159820049: 64 bytes from 192.168.6.11: icmp_seq=871 ttl=64 time=4.49 ms
1729951467.260113811: 64 bytes from 192.168.6.11: icmp_seq=872 ttl=64 time=3.87 ms
1729951467.361084488: 64 bytes from 192.168.6.11: icmp_seq=873 ttl=64 time=4.35 ms
1729951467.463876806: 64 bytes from 192.168.6.11: icmp_seq=874 ttl=64 time=6.47 ms
1729951467.562739427: 64 bytes from 192.168.6.11: icmp_seq=875 ttl=64 time=4.73 ms
1729951467.663930336: 64 bytes from 192.168.6.11: icmp_seq=876 ttl=64 time=4.47 ms
1729951467.764004935: 64 bytes from 192.168.6.11: icmp_seq=877 ttl=64 time=3.91 ms
1729951467.866866626: 64 bytes from 192.168.6.11: icmp_seq=878 ttl=64 time=5.49 ms
1729951467.971283234: 64 bytes from 192.168.6.11: icmp_seq=879 ttl=64 time=9.10 ms
1729951468.073427583: 64 bytes from 192.168.6.11: icmp_seq=880 ttl=64 time=10.7 ms
1729951468.171251049: 64 bytes from 192.168.6.11: icmp_seq=881 ttl=64 time=7.84 ms
1729951468.272862927: 64 bytes from 192.168.6.11: icmp_seq=882 ttl=64 time=7.70 ms
1729951468.374180736: 64 bytes from 192.168.6.11: icmp_seq=883 ttl=64 time=8.10 ms
1729951468.480243446: 64 bytes from 192.168.6.11: icmp_seq=884 ttl=64 time=14.2 ms
1729951468.576633755: 64 bytes from 192.168.6.11: icmp_seq=885 ttl=64 time=9.98 ms
1729951468.677769429: 64 bytes from 192.168.6.11: icmp_seq=886 ttl=64 time=10.8 ms
1729951468.778529892: 64 bytes from 192.168.6.11: icmp_seq=887 ttl=64 time=10.4 ms
1729951468.878804564: 64 bytes from 192.168.6.11: icmp_seq=888 ttl=64 time=9.69 ms
1729951468.982899690: 64 bytes from 192.168.6.11: icmp_seq=889 ttl=64 time=11.9 ms
1729951469.078890003: 64 bytes from 192.168.6.11: icmp_seq=890 ttl=64 time=8.06 ms
1729951469.179061177: 64 bytes from 192.168.6.11: icmp_seq=891 ttl=64 time=8.01 ms
1729951469.279764759: 64 bytes from 192.168.6.11: icmp_seq=892 ttl=64 time=7.87 ms
1729951469.381515146: 64 bytes from 192.168.6.11: icmp_seq=893 ttl=64 time=8.69 ms
1729951469.482833736: 64 bytes from 192.168.6.11: icmp_seq=894 ttl=64 time=8.79 ms
1729951469.584365959: 64 bytes from 192.168.6.11: icmp_seq=895 ttl=64 time=9.83 ms
1729951469.683361790: 64 bytes from 192.168.6.11: icmp_seq=896 ttl=64 time=8.00 ms
1729951469.785906724: 64 bytes from 192.168.6.11: icmp_seq=897 ttl=64 time=10.1 ms
1729951469.884756029: 64 bytes from 192.168.6.11: icmp_seq=898 ttl=64 time=8.71 ms
1729951469.986169672: 64 bytes from 192.168.6.11: icmp_seq=899 ttl=64 time=9.05 ms
1729951470.083170343: 64 bytes from 192.168.6.11: icmp_seq=900 ttl=64 time=5.86 ms
1729951470.181580218: 64 bytes from 192.168.6.11: icmp_seq=901 ttl=64 time=2.97 ms
1729951470.283335351: 64 bytes from 192.168.6.11: icmp_seq=902 ttl=64 time=4.40 ms
