1729950878.325322412: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1729951417.987263514: 64 bytes from 192.168.6.31: icmp_seq=383 ttl=63 time=3.35 ms
1729951418.087666512: 64 bytes from 192.168.6.31: icmp_seq=384 ttl=63 time=3.16 ms
1729951418.188433483: 64 bytes from 192.168.6.31: icmp_seq=385 ttl=63 time=3.21 ms
1729951418.288653238: 64 bytes from 192.168.6.31: icmp_seq=386 ttl=63 time=3.71 ms
1729951418.391277585: 64 bytes from 192.168.6.31: icmp_seq=387 ttl=63 time=5.08 ms
1729951418.492087395: 64 bytes from 192.168.6.31: icmp_seq=388 ttl=63 time=5.99 ms
1729951418.593755518: 64 bytes from 192.168.6.31: icmp_seq=389 ttl=63 time=7.20 ms
1729951418.698280038: 64 bytes from 192.168.6.31: icmp_seq=390 ttl=63 time=10.7 ms
1729951418.796577175: 64 bytes from 192.168.6.31: icmp_seq=391 ttl=63 time=8.55 ms
1729951418.899604908: 64 bytes from 192.168.6.31: icmp_seq=392 ttl=63 time=10.6 ms
1729951419.001764934: 64 bytes from 192.168.6.31: icmp_seq=393 ttl=63 time=11.6 ms
1729951419.102905247: 64 bytes from 192.168.6.31: icmp_seq=394 ttl=63 time=12.0 ms
1729951419.206279323: 64 bytes from 192.168.6.31: icmp_seq=395 ttl=63 time=14.7 ms
1729951419.308966214: 64 bytes from 192.168.6.31: icmp_seq=396 ttl=63 time=16.8 ms
1729951419.394265231: 64 bytes from 192.168.6.31: icmp_seq=397 ttl=63 time=1.91 ms
1729951419.497855855: 64 bytes from 192.168.6.31: icmp_seq=398 ttl=63 time=4.24 ms
1729951419.595450475: 64 bytes from 192.168.6.31: icmp_seq=399 ttl=63 time=1.76 ms
1729951419.697272818: 64 bytes from 192.168.6.31: icmp_seq=400 ttl=63 time=2.37 ms
1729951419.798675032: 64 bytes from 192.168.6.31: icmp_seq=401 ttl=63 time=3.10 ms
1729951419.897683820: 64 bytes from 192.168.6.31: icmp_seq=402 ttl=63 time=2.15 ms
1729951419.999290836: 64 bytes from 192.168.6.31: icmp_seq=403 ttl=63 time=3.24 ms
1729951420.097964771: 64 bytes from 192.168.6.31: icmp_seq=404 ttl=63 time=1.94 ms
1729951420.200116217: 64 bytes from 192.168.6.31: icmp_seq=405 ttl=63 time=3.95 ms
1729951420.299936793: 64 bytes from 192.168.6.31: icmp_seq=406 ttl=63 time=2.29 ms
1729951420.401071053: 64 bytes from 192.168.6.31: icmp_seq=407 ttl=63 time=2.91 ms
1729951420.502567249: 64 bytes from 192.168.6.31: icmp_seq=408 ttl=63 time=2.99 ms
1729951420.602081988: 64 bytes from 192.168.6.31: icmp_seq=409 ttl=63 time=2.18 ms
1729951420.703246290: 64 bytes from 192.168.6.31: icmp_seq=410 ttl=63 time=2.86 ms
1729951420.803412110: 64 bytes from 192.168.6.31: icmp_seq=411 ttl=63 time=2.16 ms
1729951420.904740488: 64 bytes from 192.168.6.31: icmp_seq=412 ttl=63 time=2.91 ms
1729951421.003831084: 64 bytes from 192.168.6.31: icmp_seq=413 ttl=63 time=1.83 ms
1729951421.104128274: 64 bytes from 192.168.6.31: icmp_seq=414 ttl=63 time=2.96 ms
1729951421.203935412: 64 bytes from 192.168.6.31: icmp_seq=415 ttl=63 time=2.04 ms
1729951421.304575355: 64 bytes from 192.168.6.31: icmp_seq=416 ttl=63 time=2.58 ms
1729951421.405010189: 64 bytes from 192.168.6.31: icmp_seq=417 ttl=63 time=2.13 ms
1729951421.505578049: 64 bytes from 192.168.6.31: icmp_seq=418 ttl=63 time=2.02 ms
1729951421.606256608: 64 bytes from 192.168.6.31: icmp_seq=419 ttl=63 time=3.17 ms
1729951421.705439083: 64 bytes from 192.168.6.31: icmp_seq=420 ttl=63 time=1.93 ms
1729951421.806705809: 64 bytes from 192.168.6.31: icmp_seq=421 ttl=63 time=3.19 ms
1729951421.905992772: 64 bytes from 192.168.6.31: icmp_seq=422 ttl=63 time=2.02 ms
1729951422.007542967: 64 bytes from 192.168.6.31: icmp_seq=423 ttl=63 time=3.19 ms
1729951422.106904575: 64 bytes from 192.168.6.31: icmp_seq=424 ttl=63 time=2.06 ms
1729951422.208199894: 64 bytes from 192.168.6.31: icmp_seq=425 ttl=63 time=2.68 ms
1729951422.308415633: 64 bytes from 192.168.6.31: icmp_seq=426 ttl=63 time=2.01 ms
1729951422.408387702: 64 bytes from 192.168.6.31: icmp_seq=427 ttl=63 time=1.73 ms
1729951422.510977018: 64 bytes from 192.168.6.31: icmp_seq=428 ttl=63 time=2.83 ms
1729951422.610458066: 64 bytes from 192.168.6.31: icmp_seq=429 ttl=63 time=1.72 ms
1729951422.712250013: 64 bytes from 192.168.6.31: icmp_seq=430 ttl=63 time=2.47 ms
1729951422.812236622: 64 bytes from 192.168.6.31: icmp_seq=431 ttl=63 time=1.97 ms
1729951422.913007517: 64 bytes from 192.168.6.31: icmp_seq=432 ttl=63 time=1.84 ms
1729951423.015011781: 64 bytes from 192.168.6.31: icmp_seq=433 ttl=63 time=2.52 ms
1729951423.115120496: 64 bytes from 192.168.6.31: icmp_seq=434 ttl=63 time=2.11 ms
1729951423.216740543: 64 bytes from 192.168.6.31: icmp_seq=435 ttl=63 time=3.36 ms
1729951423.315758727: 64 bytes from 192.168.6.31: icmp_seq=436 ttl=63 time=2.08 ms
1729951423.416933901: 64 bytes from 192.168.6.31: icmp_seq=437 ttl=63 time=2.56 ms
1729951423.517700719: 64 bytes from 192.168.6.31: icmp_seq=438 ttl=63 time=2.94 ms
1729951423.619969554: 64 bytes from 192.168.6.31: icmp_seq=439 ttl=63 time=4.46 ms
1729951423.719001581: 64 bytes from 192.168.6.31: icmp_seq=440 ttl=63 time=3.05 ms
1729951423.818102436: 64 bytes from 192.168.6.31: icmp_seq=441 ttl=63 time=1.94 ms
1729951423.920891390: 64 bytes from 192.168.6.31: icmp_seq=442 ttl=63 time=3.94 ms
1729951424.020104265: 64 bytes from 192.168.6.31: icmp_seq=443 ttl=63 time=3.38 ms
1729951424.129964263: 64 bytes from 192.168.6.31: icmp_seq=444 ttl=63 time=12.7 ms
1729951424.223817704: 64 bytes from 192.168.6.31: icmp_seq=445 ttl=63 time=5.47 ms
1729951424.326134734: 64 bytes from 192.168.6.31: icmp_seq=446 ttl=63 time=6.82 ms
1729951424.428721110: 64 bytes from 192.168.6.31: icmp_seq=447 ttl=63 time=8.58 ms
1729951424.532541720: 64 bytes from 192.168.6.31: icmp_seq=448 ttl=63 time=12.3 ms
1729951424.636854436: 64 bytes from 192.168.6.31: icmp_seq=449 ttl=63 time=15.6 ms
1729951424.733581912: 64 bytes from 192.168.6.31: icmp_seq=450 ttl=63 time=10.6 ms
1729951424.835577016: 64 bytes from 192.168.6.31: icmp_seq=451 ttl=63 time=11.9 ms
1729951424.935572957: 64 bytes from 192.168.6.31: icmp_seq=452 ttl=63 time=11.8 ms
1729951425.032292613: 64 bytes from 192.168.6.31: icmp_seq=453 ttl=63 time=7.37 ms
1729951425.128603814: 64 bytes from 192.168.6.31: icmp_seq=454 ttl=63 time=2.97 ms
1729951425.228176159: 64 bytes from 192.168.6.31: icmp_seq=455 ttl=63 time=2.24 ms
1729951425.328413926: 64 bytes from 192.168.6.31: icmp_seq=456 ttl=63 time=2.32 ms
1729951425.427928473: 64 bytes from 192.168.6.31: icmp_seq=457 ttl=63 time=1.92 ms
1729951425.531429376: 64 bytes from 192.168.6.31: icmp_seq=458 ttl=63 time=4.69 ms
1729951425.630908230: 64 bytes from 192.168.6.31: icmp_seq=459 ttl=63 time=2.88 ms
1729951425.730142323: 64 bytes from 192.168.6.31: icmp_seq=460 ttl=63 time=1.96 ms
1729951425.831372647: 64 bytes from 192.168.6.31: icmp_seq=461 ttl=63 time=3.11 ms
1729951425.930854044: 64 bytes from 192.168.6.31: icmp_seq=462 ttl=63 time=1.98 ms
1729951426.037078524: 64 bytes from 192.168.6.31: icmp_seq=463 ttl=63 time=7.70 ms
1729951426.131991127: 64 bytes from 192.168.6.31: icmp_seq=464 ttl=63 time=2.41 ms
1729951426.232222195: 64 bytes from 192.168.6.31: icmp_seq=465 ttl=63 time=1.95 ms
1729951426.333095900: 64 bytes from 192.168.6.31: icmp_seq=466 ttl=63 time=1.93 ms
1729951426.432118528: 64 bytes from 192.168.6.31: icmp_seq=467 ttl=63 time=1.70 ms
1729951426.536112436: 64 bytes from 192.168.6.31: icmp_seq=468 ttl=63 time=4.01 ms
1729951426.634722507: 64 bytes from 192.168.6.31: icmp_seq=469 ttl=63 time=2.02 ms
1729951426.735580218: 64 bytes from 192.168.6.31: icmp_seq=470 ttl=63 time=3.04 ms
1729951426.835275938: 64 bytes from 192.168.6.31: icmp_seq=471 ttl=63 time=1.84 ms
1729951426.936522702: 64 bytes from 192.168.6.31: icmp_seq=472 ttl=63 time=2.59 ms
1729951427.037364013: 64 bytes from 192.168.6.31: icmp_seq=473 ttl=63 time=2.41 ms
1729951427.138244981: 64 bytes from 192.168.6.31: icmp_seq=474 ttl=63 time=2.20 ms
1729951427.239451456: 64 bytes from 192.168.6.31: icmp_seq=475 ttl=63 time=2.75 ms
1729951427.338966003: 64 bytes from 192.168.6.31: icmp_seq=476 ttl=63 time=1.56 ms
1729951427.441085715: 64 bytes from 192.168.6.31: icmp_seq=477 ttl=63 time=2.86 ms
1729951427.541739447: 64 bytes from 192.168.6.31: icmp_seq=478 ttl=63 time=2.86 ms
1729951427.642191125: 64 bytes from 192.168.6.31: icmp_seq=479 ttl=63 time=1.92 ms
1729951427.743748806: 64 bytes from 192.168.6.31: icmp_seq=480 ttl=63 time=3.13 ms
1729951427.842900670: 64 bytes from 192.168.6.31: icmp_seq=481 ttl=63 time=1.93 ms
1729951427.944724040: 64 bytes from 192.168.6.31: icmp_seq=482 ttl=63 time=3.12 ms
1729951428.044335647: 64 bytes from 192.168.6.31: icmp_seq=483 ttl=63 time=2.52 ms
1729951428.144909285: 64 bytes from 192.168.6.31: icmp_seq=484 ttl=63 time=2.01 ms
1729951428.246186140: 64 bytes from 192.168.6.31: icmp_seq=485 ttl=63 time=2.67 ms
1729951428.345901246: 64 bytes from 192.168.6.31: icmp_seq=486 ttl=63 time=1.79 ms
1729951428.448185273: 64 bytes from 192.168.6.31: icmp_seq=487 ttl=63 time=3.29 ms
1729951428.547487452: 64 bytes from 192.168.6.31: icmp_seq=488 ttl=63 time=1.73 ms
1729951428.648609554: 64 bytes from 192.168.6.31: icmp_seq=489 ttl=63 time=1.81 ms
1729951428.750301391: 64 bytes from 192.168.6.31: icmp_seq=490 ttl=63 time=2.21 ms
1729951428.850513184: 64 bytes from 192.168.6.31: icmp_seq=491 ttl=63 time=1.95 ms
1729951428.951723385: 64 bytes from 192.168.6.31: icmp_seq=492 ttl=63 time=3.18 ms
1729951429.054970594: 64 bytes from 192.168.6.31: icmp_seq=493 ttl=63 time=6.39 ms
1729951429.152445968: 64 bytes from 192.168.6.31: icmp_seq=494 ttl=63 time=3.09 ms
1729951429.251176890: 64 bytes from 192.168.6.31: icmp_seq=495 ttl=63 time=2.03 ms
1729951429.352688893: 64 bytes from 192.168.6.31: icmp_seq=496 ttl=63 time=2.40 ms
1729951429.454058372: 64 bytes from 192.168.6.31: icmp_seq=497 ttl=63 time=3.23 ms
1729951429.554373320: 64 bytes from 192.168.6.31: icmp_seq=498 ttl=63 time=3.15 ms
1729951429.654903838: 64 bytes from 192.168.6.31: icmp_seq=499 ttl=63 time=3.19 ms
1729951429.755070474: 64 bytes from 192.168.6.31: icmp_seq=500 ttl=63 time=2.58 ms
1729951429.856939210: 64 bytes from 192.168.6.31: icmp_seq=501 ttl=63 time=3.74 ms
1729951429.957916341: 64 bytes from 192.168.6.31: icmp_seq=502 ttl=63 time=3.59 ms
1729951430.061541425: 64 bytes from 192.168.6.31: icmp_seq=503 ttl=63 time=6.08 ms
1729951430.163709864: 64 bytes from 192.168.6.31: icmp_seq=504 ttl=63 time=8.44 ms
1729951430.265697105: 64 bytes from 192.168.6.31: icmp_seq=505 ttl=63 time=9.78 ms
1729951430.366854732: 64 bytes from 192.168.6.31: icmp_seq=506 ttl=63 time=9.93 ms
1729951430.468272642: 64 bytes from 192.168.6.31: icmp_seq=507 ttl=63 time=11.3 ms
1729951430.572623573: 64 bytes from 192.168.6.31: icmp_seq=508 ttl=63 time=14.3 ms
1729951430.672954826: 64 bytes from 192.168.6.31: icmp_seq=509 ttl=63 time=15.4 ms
1729951430.767526218: 64 bytes from 192.168.6.31: icmp_seq=510 ttl=63 time=7.87 ms
1729951430.862550898: 64 bytes from 192.168.6.31: icmp_seq=511 ttl=63 time=3.02 ms
1729951430.961207492: 64 bytes from 192.168.6.31: icmp_seq=512 ttl=63 time=2.21 ms
1729951431.062472434: 64 bytes from 192.168.6.31: icmp_seq=513 ttl=63 time=2.63 ms
1729951431.162739131: 64 bytes from 192.168.6.31: icmp_seq=514 ttl=63 time=2.04 ms
1729951431.264254022: 64 bytes from 192.168.6.31: icmp_seq=515 ttl=63 time=3.17 ms
1729951431.363578651: 64 bytes from 192.168.6.31: icmp_seq=516 ttl=63 time=1.86 ms
1729951431.465115328: 64 bytes from 192.168.6.31: icmp_seq=517 ttl=63 time=2.07 ms
1729951431.564353129: 64 bytes from 192.168.6.31: icmp_seq=518 ttl=63 time=2.14 ms
1729951431.665308422: 64 bytes from 192.168.6.31: icmp_seq=519 ttl=63 time=1.84 ms
1729951431.767166828: 64 bytes from 192.168.6.31: icmp_seq=520 ttl=63 time=2.73 ms
1729951431.867136805: 64 bytes from 192.168.6.31: icmp_seq=521 ttl=63 time=1.99 ms
1729951431.967870226: 64 bytes from 192.168.6.31: icmp_seq=522 ttl=63 time=2.71 ms
1729951432.068361466: 64 bytes from 192.168.6.31: icmp_seq=523 ttl=63 time=1.95 ms
1729951432.168117901: 64 bytes from 192.168.6.31: icmp_seq=524 ttl=63 time=1.88 ms
1729951432.270303851: 64 bytes from 192.168.6.31: icmp_seq=525 ttl=63 time=2.82 ms
1729951432.370225902: 64 bytes from 192.168.6.31: icmp_seq=526 ttl=63 time=1.96 ms
1729951432.471494560: 64 bytes from 192.168.6.31: icmp_seq=527 ttl=63 time=2.89 ms
1729951432.571048393: 64 bytes from 192.168.6.31: icmp_seq=528 ttl=63 time=2.20 ms
1729951432.671559948: 64 bytes from 192.168.6.31: icmp_seq=529 ttl=63 time=2.60 ms
1729951432.771950387: 64 bytes from 192.168.6.31: icmp_seq=530 ttl=63 time=2.12 ms
1729951432.872636093: 64 bytes from 192.168.6.31: icmp_seq=531 ttl=63 time=1.72 ms
1729951432.974107812: 64 bytes from 192.168.6.31: icmp_seq=532 ttl=63 time=2.91 ms
1729951433.073875759: 64 bytes from 192.168.6.31: icmp_seq=533 ttl=63 time=1.88 ms
1729951433.175991110: 64 bytes from 192.168.6.31: icmp_seq=534 ttl=63 time=3.23 ms
1729951433.275493228: 64 bytes from 192.168.6.31: icmp_seq=535 ttl=63 time=2.01 ms
1729951433.377333097: 64 bytes from 192.168.6.31: icmp_seq=536 ttl=63 time=2.74 ms
1729951433.477256699: 64 bytes from 192.168.6.31: icmp_seq=537 ttl=63 time=2.43 ms
1729951433.577593617: 64 bytes from 192.168.6.31: icmp_seq=538 ttl=63 time=2.07 ms
1729951433.678406982: 64 bytes from 192.168.6.31: icmp_seq=539 ttl=63 time=3.23 ms
1729951433.778384747: 64 bytes from 192.168.6.31: icmp_seq=540 ttl=63 time=1.68 ms
1729951433.880910845: 64 bytes from 192.168.6.31: icmp_seq=541 ttl=63 time=3.52 ms
1729951433.981241226: 64 bytes from 192.168.6.31: icmp_seq=542 ttl=63 time=2.51 ms
1729951434.081996569: 64 bytes from 192.168.6.31: icmp_seq=543 ttl=63 time=2.53 ms
1729951434.183111578: 64 bytes from 192.168.6.31: icmp_seq=544 ttl=63 time=3.25 ms
1729951434.283004516: 64 bytes from 192.168.6.31: icmp_seq=545 ttl=63 time=2.05 ms
1729951434.384072883: 64 bytes from 192.168.6.31: icmp_seq=546 ttl=63 time=3.33 ms
1729951434.483407148: 64 bytes from 192.168.6.31: icmp_seq=547 ttl=63 time=2.29 ms
1729951434.585455088: 64 bytes from 192.168.6.31: icmp_seq=548 ttl=63 time=2.56 ms
1729951434.684686384: 64 bytes from 192.168.6.31: icmp_seq=549 ttl=63 time=2.34 ms
1729951434.785611589: 64 bytes from 192.168.6.31: icmp_seq=550 ttl=63 time=2.01 ms
1729951434.886805096: 64 bytes from 192.168.6.31: icmp_seq=551 ttl=63 time=3.10 ms
1729951434.985852509: 64 bytes from 192.168.6.31: icmp_seq=552 ttl=63 time=1.87 ms
1729951435.087707903: 64 bytes from 192.168.6.31: icmp_seq=553 ttl=63 time=3.06 ms
1729951435.187639641: 64 bytes from 192.168.6.31: icmp_seq=554 ttl=63 time=2.30 ms
1729951435.289337995: 64 bytes from 192.168.6.31: icmp_seq=555 ttl=63 time=3.36 ms
1729951435.389329472: 64 bytes from 192.168.6.31: icmp_seq=556 ttl=63 time=3.40 ms
1729951435.490635660: 64 bytes from 192.168.6.31: icmp_seq=557 ttl=63 time=3.80 ms
1729951435.593247014: 64 bytes from 192.168.6.31: icmp_seq=558 ttl=63 time=4.86 ms
1729951435.693471559: 64 bytes from 192.168.6.31: icmp_seq=559 ttl=63 time=4.11 ms
1729951435.795674538: 64 bytes from 192.168.6.31: icmp_seq=560 ttl=63 time=6.17 ms
1729951435.897339697: 64 bytes from 192.168.6.31: icmp_seq=561 ttl=63 time=6.95 ms
1729951435.997886810: 64 bytes from 192.168.6.31: icmp_seq=562 ttl=63 time=7.27 ms
1729951436.099577002: 64 bytes from 192.168.6.31: icmp_seq=563 ttl=63 time=8.71 ms
1729951436.206243192: 64 bytes from 192.168.6.31: icmp_seq=564 ttl=63 time=14.9 ms
1729951436.305721225: 64 bytes from 192.168.6.31: icmp_seq=565 ttl=63 time=13.9 ms
1729951436.409394446: 64 bytes from 192.168.6.31: icmp_seq=566 ttl=63 time=17.2 ms
1729951436.501828915: 64 bytes from 192.168.6.31: icmp_seq=567 ttl=63 time=8.38 ms
1729951436.596248151: 64 bytes from 192.168.6.31: icmp_seq=568 ttl=63 time=2.05 ms
1729951436.699812595: 64 bytes from 192.168.6.31: icmp_seq=569 ttl=63 time=5.43 ms
1729951436.797727677: 64 bytes from 192.168.6.31: icmp_seq=570 ttl=63 time=2.38 ms
1729951436.897454595: 64 bytes from 192.168.6.31: icmp_seq=571 ttl=63 time=2.09 ms
1729951436.999272185: 64 bytes from 192.168.6.31: icmp_seq=572 ttl=63 time=2.76 ms
1729951437.098949053: 64 bytes from 192.168.6.31: icmp_seq=573 ttl=63 time=1.76 ms
1729951437.202981416: 64 bytes from 192.168.6.31: icmp_seq=574 ttl=63 time=4.64 ms
1729951437.302195085: 64 bytes from 192.168.6.31: icmp_seq=575 ttl=63 time=2.80 ms
1729951437.402088748: 64 bytes from 192.168.6.31: icmp_seq=576 ttl=63 time=1.87 ms
1729951437.504148458: 64 bytes from 192.168.6.31: icmp_seq=577 ttl=63 time=2.96 ms
1729951437.603910305: 64 bytes from 192.168.6.31: icmp_seq=578 ttl=63 time=1.99 ms
1729951437.705307997: 64 bytes from 192.168.6.31: icmp_seq=579 ttl=63 time=2.69 ms
1729951437.804541750: 64 bytes from 192.168.6.31: icmp_seq=580 ttl=63 time=2.06 ms
1729951437.905474396: 64 bytes from 192.168.6.31: icmp_seq=581 ttl=63 time=1.99 ms
1729951438.006414703: 64 bytes from 192.168.6.31: icmp_seq=582 ttl=63 time=3.18 ms
1729951438.106681524: 64 bytes from 192.168.6.31: icmp_seq=583 ttl=63 time=1.98 ms
1729951438.208348929: 64 bytes from 192.168.6.31: icmp_seq=584 ttl=63 time=3.39 ms
1729951438.307562266: 64 bytes from 192.168.6.31: icmp_seq=585 ttl=63 time=1.95 ms
1729951438.408621022: 64 bytes from 192.168.6.31: icmp_seq=586 ttl=63 time=2.92 ms
1729951438.507734758: 64 bytes from 192.168.6.31: icmp_seq=587 ttl=63 time=2.05 ms
1729951438.608480859: 64 bytes from 192.168.6.31: icmp_seq=588 ttl=63 time=2.18 ms
1729951438.709085762: 64 bytes from 192.168.6.31: icmp_seq=589 ttl=63 time=2.05 ms
1729951438.808501968: 64 bytes from 192.168.6.31: icmp_seq=590 ttl=63 time=1.69 ms
1729951438.910953384: 64 bytes from 192.168.6.31: icmp_seq=591 ttl=63 time=2.74 ms
1729951439.010874465: 64 bytes from 192.168.6.31: icmp_seq=592 ttl=63 time=2.13 ms
1729951439.112455819: 64 bytes from 192.168.6.31: icmp_seq=593 ttl=63 time=2.70 ms
1729951439.217580511: 64 bytes from 192.168.6.31: icmp_seq=594 ttl=63 time=6.78 ms
1729951439.313603600: 64 bytes from 192.168.6.31: icmp_seq=595 ttl=63 time=1.71 ms
1729951439.416548195: 64 bytes from 192.168.6.31: icmp_seq=596 ttl=63 time=3.68 ms
1729951439.515983077: 64 bytes from 192.168.6.31: icmp_seq=597 ttl=63 time=1.96 ms
1729951439.616745300: 64 bytes from 192.168.6.31: icmp_seq=598 ttl=63 time=2.43 ms
1729951439.718882436: 64 bytes from 192.168.6.31: icmp_seq=599 ttl=63 time=3.74 ms
1729951439.818116791: 64 bytes from 192.168.6.31: icmp_seq=600 ttl=63 time=2.15 ms
1729951439.919642388: 64 bytes from 192.168.6.31: icmp_seq=601 ttl=63 time=3.44 ms
1729951440.018739438: 64 bytes from 192.168.6.31: icmp_seq=602 ttl=63 time=1.94 ms
1729951440.122002983: 64 bytes from 192.168.6.31: icmp_seq=603 ttl=63 time=3.64 ms
1729951440.222167005: 64 bytes from 192.168.6.31: icmp_seq=604 ttl=63 time=3.08 ms
1729951440.321808148: 64 bytes from 192.168.6.31: icmp_seq=605 ttl=63 time=2.05 ms
1729951440.422853517: 64 bytes from 192.168.6.31: icmp_seq=606 ttl=63 time=3.06 ms
1729951440.521448412: 64 bytes from 192.168.6.31: icmp_seq=607 ttl=63 time=1.93 ms
1729951440.623441529: 64 bytes from 192.168.6.31: icmp_seq=608 ttl=63 time=3.18 ms
1729951440.722750802: 64 bytes from 192.168.6.31: icmp_seq=609 ttl=63 time=2.05 ms
1729951440.824932877: 64 bytes from 192.168.6.31: icmp_seq=610 ttl=63 time=4.43 ms
1729951440.929897584: 64 bytes from 192.168.6.31: icmp_seq=611 ttl=63 time=8.14 ms
1729951441.026443000: 64 bytes from 192.168.6.31: icmp_seq=612 ttl=63 time=4.35 ms
1729951441.130776623: 64 bytes from 192.168.6.31: icmp_seq=613 ttl=63 time=8.69 ms
1729951441.230480371: 64 bytes from 192.168.6.31: icmp_seq=614 ttl=63 time=7.43 ms
1729951441.330686034: 64 bytes from 192.168.6.31: icmp_seq=615 ttl=63 time=6.17 ms
1729951441.431629930: 64 bytes from 192.168.6.31: icmp_seq=616 ttl=63 time=7.49 ms
1729951441.531623021: 64 bytes from 192.168.6.31: icmp_seq=617 ttl=63 time=6.57 ms
1729951441.636905774: 64 bytes from 192.168.6.31: icmp_seq=618 ttl=63 time=10.2 ms
1729951441.734951448: 64 bytes from 192.168.6.31: icmp_seq=619 ttl=63 time=8.10 ms
1729951441.835220307: 64 bytes from 192.168.6.31: icmp_seq=620 ttl=63 time=7.78 ms
1729951441.937658454: 64 bytes from 192.168.6.31: icmp_seq=621 ttl=63 time=9.94 ms
1729951442.039545114: 64 bytes from 192.168.6.31: icmp_seq=622 ttl=63 time=10.3 ms
1729951442.140534263: 64 bytes from 192.168.6.31: icmp_seq=623 ttl=63 time=10.5 ms
1729951442.243081051: 64 bytes from 192.168.6.31: icmp_seq=624 ttl=63 time=12.9 ms
1729951442.347890010: 64 bytes from 192.168.6.31: icmp_seq=625 ttl=63 time=16.0 ms
1729951442.433675918: 64 bytes from 192.168.6.31: icmp_seq=626 ttl=63 time=1.86 ms
1729951442.536147097: 64 bytes from 192.168.6.31: icmp_seq=627 ttl=63 time=3.16 ms
1729951442.635529607: 64 bytes from 192.168.6.31: icmp_seq=628 ttl=63 time=1.99 ms
1729951442.736045961: 64 bytes from 192.168.6.31: icmp_seq=629 ttl=63 time=2.41 ms
1729951442.836205841: 64 bytes from 192.168.6.31: icmp_seq=630 ttl=63 time=2.15 ms
1729951442.936960479: 64 bytes from 192.168.6.31: icmp_seq=631 ttl=63 time=2.04 ms
1729951443.037881311: 64 bytes from 192.168.6.31: icmp_seq=632 ttl=63 time=3.24 ms
1729951443.137117384: 64 bytes from 192.168.6.31: icmp_seq=633 ttl=63 time=1.69 ms
1729951443.239825185: 64 bytes from 192.168.6.31: icmp_seq=634 ttl=63 time=3.54 ms
1729951443.339115798: 64 bytes from 192.168.6.31: icmp_seq=635 ttl=63 time=2.25 ms
1729951443.440075368: 64 bytes from 192.168.6.31: icmp_seq=636 ttl=63 time=2.67 ms
1729951443.541211785: 64 bytes from 192.168.6.31: icmp_seq=637 ttl=63 time=2.92 ms
1729951443.642119103: 64 bytes from 192.168.6.31: icmp_seq=638 ttl=63 time=1.87 ms
1729951443.743542178: 64 bytes from 192.168.6.31: icmp_seq=639 ttl=63 time=2.88 ms
1729951443.844358831: 64 bytes from 192.168.6.31: icmp_seq=640 ttl=63 time=2.16 ms
1729951443.944094981: 64 bytes from 192.168.6.31: icmp_seq=641 ttl=63 time=1.98 ms
1729951444.045243022: 64 bytes from 192.168.6.31: icmp_seq=642 ttl=63 time=2.61 ms
1729951444.145450797: 64 bytes from 192.168.6.31: icmp_seq=643 ttl=63 time=2.01 ms
1729951444.246519124: 64 bytes from 192.168.6.31: icmp_seq=644 ttl=63 time=3.07 ms
1729951444.346028627: 64 bytes from 192.168.6.31: icmp_seq=645 ttl=63 time=2.15 ms
1729951444.448162161: 64 bytes from 192.168.6.31: icmp_seq=646 ttl=63 time=3.20 ms
1729951444.547181246: 64 bytes from 192.168.6.31: icmp_seq=647 ttl=63 time=1.88 ms
1729951444.648423078: 64 bytes from 192.168.6.31: icmp_seq=648 ttl=63 time=1.80 ms
1729951444.749847087: 64 bytes from 192.168.6.31: icmp_seq=649 ttl=63 time=2.11 ms
1729951444.849709547: 64 bytes from 192.168.6.31: icmp_seq=650 ttl=63 time=1.78 ms
1729951444.951744551: 64 bytes from 192.168.6.31: icmp_seq=651 ttl=63 time=3.35 ms
1729951445.051818961: 64 bytes from 192.168.6.31: icmp_seq=652 ttl=63 time=2.22 ms
1729951445.151625966: 64 bytes from 192.168.6.31: icmp_seq=653 ttl=63 time=2.31 ms
1729951445.251838351: 64 bytes from 192.168.6.31: icmp_seq=654 ttl=63 time=2.02 ms
1729951445.352132482: 64 bytes from 192.168.6.31: icmp_seq=655 ttl=63 time=1.75 ms
1729951445.454154278: 64 bytes from 192.168.6.31: icmp_seq=656 ttl=63 time=2.87 ms
1729951445.555115912: 64 bytes from 192.168.6.31: icmp_seq=657 ttl=63 time=2.06 ms
1729951445.657986931: 64 bytes from 192.168.6.31: icmp_seq=658 ttl=63 time=5.51 ms
1729951445.756835386: 64 bytes from 192.168.6.31: icmp_seq=659 ttl=63 time=2.88 ms
1729951445.856480077: 64 bytes from 192.168.6.31: icmp_seq=660 ttl=63 time=2.15 ms
1729951445.958203398: 64 bytes from 192.168.6.31: icmp_seq=661 ttl=63 time=3.16 ms
1729951446.057793284: 64 bytes from 192.168.6.31: icmp_seq=662 ttl=63 time=2.06 ms
1729951446.162654389: 64 bytes from 192.168.6.31: icmp_seq=663 ttl=63 time=6.89 ms
1729951446.258820907: 64 bytes from 192.168.6.31: icmp_seq=664 ttl=63 time=2.33 ms
1729951446.361846115: 64 bytes from 192.168.6.31: icmp_seq=665 ttl=63 time=4.74 ms
1729951446.462118852: 64 bytes from 192.168.6.31: icmp_seq=666 ttl=63 time=3.90 ms
