Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951587.17,20.8,0.765,0.0,3.49,39.9,0.631,0.0,1.33,19.2,0.814,0.0,2.64,9.6,1.044,0.0,3.38
1729951587.27,20.8,0.802,0.0,2.66,40.0,0.83,0.0,1.6,20.8,0.778,0.0,2.55,6.4,1.108,0.0,2.08
1729951587.37,20.8,0.68,0.0,2.73,40.1,0.685,0.0,1.81,19.2,0.743,0.0,2.79,8.0,1.016,0.0,3.53
1729951587.47,19.2,0.686,0.0,2.54,39.9,0.775,0.0,2.35,20.8,0.628,0.0,1.54,6.38,1.11,0.0,2.01
1729951587.57,20.8,0.736,0.0,2.46,38.4,1.044,0.0,0.888,19.2,0.822,0.0,3.26,8.03,1.052,0.0,2.83
1729951587.67,19.2,0.97,0.0,3.39,41.6,0.7,0.0,1.56,20.8,0.892,0.0,2.74,8.0,1.254,0.0,2.96
1729951587.77,20.8,0.803,0.0,1.33,38.4,0.82,0.0,2.02,19.2,0.886,0.0,1.98,8.0,1.484,0.0,1.45
1729951587.87,19.2,0.692,0.0,2.45,40.1,0.607,0.0,1.44,20.8,0.746,0.0,3.03,8.0,1.183,0.0,2.08
1729951587.97,20.8,0.699,0.0,3.02,39.9,0.712,0.0,1.15,19.2,0.597,0.0,2.73,8.0,1.098,0.0,1.84
1729951588.07,19.2,0.875,0.0,2.73,40.0,0.851,0.0,1.79,20.8,0.959,0.0,3.42,8.0,0.992,0.0,3.14
1729951588.17,20.8,0.877,0.0,4.46,40.0,0.63,0.0,1.04,19.2,0.962,0.0,4.39,8.0,0.972,0.0,2.88
1729951588.27,19.2,0.785,0.0,4.35,40.1,0.757,0.0,1.57,20.8,0.933,0.0,5.3,8.0,0.976,0.0,4.45
1729951588.37,20.8,0.679,0.0,6.02,39.9,0.599,0.0,2.41,19.2,0.829,0.0,6.6,8.0,1.103,0.0,4.79
1729951588.47,19.2,0.704,0.0,5.89,38.4,0.323,0.0,0.814,20.8,0.681,0.0,5.97,8.0,1.138,0.0,5.53
1729951588.57,20.8,0.785,0.0,5.7,41.7,0.462,0.0,0.753,19.2,0.962,0.0,6.87,8.0,1.334,0.0,6.32
1729951588.67,19.2,1.092,0.0,7.21,41.6,0.347,0.0,1.32,20.8,0.878,0.0,7.05,8.0,1.199,0.0,5.85
1729951588.77,20.8,0.923,0.0,7.77,40.0,0.587,0.0,1.2,19.2,0.94,0.0,8.51,8.01,1.309,0.0,7.51
1729951588.87,19.2,0.938,0.0,9.11,40.0,0.46,0.0,7.38,20.8,0.887,0.0,9.61,8.0,1.402,0.0,8.33
1729951588.97,20.8,0.996,0.0,10.6,40.0,0.493,0.0,1.52,19.2,0.879,0.0,10.5,8.0,1.559,0.0,9.49
1729951589.07,19.2,1.076,0.0,10.7,40.0,0.617,0.0,1.01,19.2,0.957,0.0,9.91,8.0,1.647,0.0,9.44
1729951589.17,20.8,1.058,0.0,9.6,40.0,0.571,0.0,3.87,20.8,1.048,0.0,11.0,8.01,1.684,0.0,8.96
1729951589.27,19.2,0.948,0.0,10.0,40.0,0.571,0.0,4.44,20.8,0.981,0.0,10.3,7.99,1.641,0.0,10.7
1729951589.37,19.2,0.867,0.0,10.0,40.0,0.46,0.0,4.96,19.2,0.871,0.0,9.99,8.01,1.61,0.0,10.8
1729951589.47,20.8,0.784,0.0,10.2,40.0,0.544,0.0,1.42,20.8,0.863,0.0,8.73,8.0,1.598,0.0,6.86
1729951589.57,20.8,0.955,0.0,7.14,40.0,0.401,0.0,3.74,19.2,0.935,0.0,8.4,7.99,1.733,0.0,2.93
1729951589.67,19.2,1.061,0.0,2.6,40.0,0.527,0.0,1.37,20.8,1.011,0.0,11.8,8.0,1.766,0.0,2.07
1729951589.77,20.8,0.948,0.0,2.63,38.4,0.51,0.0,3.99,19.2,0.99,0.0,9.83,8.0,1.597,0.0,3.35
1729951589.87,19.2,1.06,0.0,2.31,40.0,0.538,0.0,4.51,20.8,0.863,0.0,9.99,8.0,1.528,0.0,1.71
1729951589.97,20.8,0.821,0.0,2.06,40.0,0.6,0.0,1.56,19.2,0.784,0.0,7.28,7.99,1.437,0.0,2.86
1729951590.07,19.2,0.984,0.0,3.36,41.6,0.473,0.0,5.25,20.8,0.865,0.0,2.78,8.0,1.402,0.0,2.49
1729951590.17,20.8,0.924,0.0,1.9,40.0,0.539,0.0,0.848,19.2,0.925,0.0,4.71,8.0,1.393,0.0,1.89
1729951590.27,19.2,0.987,0.0,2.81,40.0,0.541,0.0,3.02,19.2,0.832,0.0,2.07,8.0,1.451,0.0,3.27
1729951590.37,20.8,0.901,0.0,2.1,40.0,0.477,0.0,0.945,20.8,0.71,0.0,1.39,8.0,1.548,0.0,1.34
1729951590.47,19.2,0.823,0.0,1.81,40.0,0.49,0.0,0.998,20.8,0.701,0.0,3.07,8.0,1.416,0.0,1.8
1729951590.57,20.8,1.006,0.0,2.26,40.1,0.636,0.0,3.46,19.2,0.6,0.0,5.64,8.01,1.448,0.0,2.3
1729951590.67,17.6,1.102,0.0,1.02,40.0,0.591,0.0,4.68,20.8,0.729,0.0,3.37,8.0,1.194,0.0,1.25
1729951590.77,20.8,1.243,0.0,2.07,38.4,0.817,0.0,1.3,19.2,1.121,0.0,3.14,8.0,1.372,0.0,1.96
1729951590.87,20.8,1.087,0.0,1.2,41.6,0.692,0.0,12.4,20.8,0.903,0.0,2.24,8.0,1.621,0.0,1.5
1729951590.97,19.2,0.943,0.0,1.43,40.0,0.56,0.0,4.79,19.2,0.86,0.0,3.4,8.0,1.538,0.0,1.35
1729951591.07,20.8,1.128,0.0,1.44,40.0,0.73,0.0,1.53,20.8,0.686,0.0,5.37,8.0,1.452,0.0,1.96
1729951591.17,19.2,1.061,0.0,2.57,38.5,0.68,0.0,3.74,19.2,0.838,0.0,4.44,7.99,1.572,0.0,2.43
1729951591.27,20.8,1.016,0.0,2.13,41.5,0.717,0.0,2.07,20.8,0.785,0.0,3.59,8.02,1.763,0.0,1.96
1729951591.37,19.2,0.793,0.0,1.24,40.0,0.697,0.0,3.73,19.2,0.827,0.0,3.22,7.99,1.54,0.0,1.2
1729951591.47,20.8,0.944,0.0,3.13,40.0,0.756,0.0,4.92,20.8,0.939,0.0,4.18,8.0,1.725,0.0,2.16
1729951591.57,19.2,0.767,0.0,3.94,38.4,0.884,0.0,7.75,19.2,0.795,0.0,6.37,9.6,1.507,0.0,3.62
1729951591.67,20.8,0.799,0.0,3.55,41.6,0.822,0.0,4.77,20.8,0.879,0.0,5.01,6.4,1.694,0.0,3.85
1729951591.77,20.8,0.784,0.0,1.86,38.5,0.835,0.0,5.59,19.2,0.883,0.0,3.79,9.6,1.434,0.0,1.84
1729951591.87,19.2,0.968,0.0,1.62,41.5,0.76,0.0,6.05,20.8,0.901,0.0,3.64,6.4,1.722,0.0,3.62
1729951591.97,20.8,0.88,0.0,4.92,40.0,0.871,0.0,7.63,19.2,0.881,0.0,5.85,9.6,1.748,0.0,5.4
1729951592.07,19.2,0.864,0.0,1.46,40.1,0.886,0.0,7.76,20.8,0.765,0.0,3.45,6.4,2.175,0.0,2.87
1729951592.17,20.8,0.918,0.0,4.93,38.3,0.734,0.0,8.39,19.2,1.012,0.0,5.1,8.0,1.915,0.0,5.53
1729951592.27,19.2,0.934,0.0,1.64,40.0,0.681,0.0,6.52,20.8,1.018,0.0,3.49,8.0,1.72,0.0,4.17
1729951592.37,19.2,1.092,0.0,3.21,40.0,0.754,0.0,0.78,19.2,1.135,0.0,3.8,6.41,1.522,0.0,4.83
1729951592.47,20.8,0.934,0.0,5.2,40.0,0.825,0.0,0.963,20.8,0.998,0.0,6.18,7.99,1.556,0.0,5.49
1729951592.57,20.8,1.003,0.0,3.37,40.0,0.892,0.0,0.843,19.2,0.861,0.0,3.14,9.6,1.532,0.0,6.15
1729951592.67,19.2,1.047,0.0,3.24,38.5,0.746,0.0,1.47,20.8,1.091,0.0,4.71,6.4,1.585,0.0,5.385
1729951592.77,19.2,1.057,0.0,1.95,41.6,0.583,0.0,3.81,19.2,1.071,0.0,2.8,8.0,1.63,0.0,4.62
1729951592.87,20.8,1.065,0.0,2.06,40.0,0.496,0.0,2.06,20.8,1.178,0.0,3.82,8.0,1.808,0.0,2.37
1729951592.97,20.8,0.946,0.0,3.55,41.6,0.604,0.0,1.09,19.2,0.987,0.0,6.03,9.6,1.6,0.0,4.18
1729951593.07,19.2,0.913,0.0,2.19,40.1,0.476,0.0,1.82,20.8,0.821,0.0,3.13,6.4,1.334,0.0,5.46
1729951593.17,20.8,1.013,0.0,0.825,39.9,0.612,0.0,1.37,19.2,1.024,0.0,3.79,8.0,1.043,0.0,3.39
1729951593.27,19.2,1.078,0.0,1.64,40.0,0.522,0.0,2.47,20.8,1.157,0.0,2.12,8.0,0.85,0.0,3.0
1729951593.37,20.8,0.983,0.0,1.7,40.0,0.507,0.0,1.47,19.2,1.083,0.0,3.605,8.0,0.877,0.0,2.24
1729951593.47,19.2,0.874,0.0,3.69,40.0,0.622,0.0,1.19,20.8,0.944,0.0,5.09,8.0,0.864,0.0,3.62
1729951593.57,19.2,0.911,0.0,3.14,38.4,0.603,0.0,1.91,19.1,0.863,0.0,4.24,8.01,1.032,0.0,3.06
1729951593.67,20.8,1.036,0.0,0.934,41.6,0.684,0.0,1.2,20.9,1.097,0.0,3.71,7.99,1.052,0.0,3.11
1729951593.77,19.2,1.029,0.0,2.14,38.4,0.508,0.0,1.06,19.2,1.105,0.0,3.22,8.0,1.258,0.0,1.7
1729951593.87,20.8,1.057,0.0,1.66,41.5,0.627,0.0,1.44,20.8,1.03,0.0,4.527,9.6,0.975,0.0,2.26
1729951593.97,19.2,0.838,0.0,5.93,38.4,0.654,0.0,1.03,19.2,0.889,0.0,5.833,8.0,1.192,0.0,2.9
1729951594.07,20.8,0.896,0.0,5.27,40.0,0.743,0.0,1.27,20.8,0.807,0.0,7.14,8.0,1.155,0.0,6.29
1729951594.17,19.2,0.985,0.0,3.65,39.9,0.61,0.0,2.49,19.2,1.059,0.0,5.51,8.0,1.176,0.0,6.46
1729951594.27,20.8,1.012,0.0,4.81,41.7,0.549,0.0,1.47,20.8,1.083,0.0,5.89,8.0,1.154,0.0,4.11
1729951594.37,19.2,1.088,0.0,5.49,38.4,0.733,0.0,0.744,19.2,1.113,0.0,6.27,8.0,1.249,0.0,5.12
1729951594.47,19.2,0.979,0.0,9.85,41.5,0.693,0.0,0.923,20.8,1.003,0.0,7.69,6.4,1.623,0.0,6.11
1729951594.57,20.8,0.856,0.0,5.34,38.5,0.908,0.0,1.32,19.2,0.756,0.0,11.4,8.0,1.633,0.0,10.6
1729951594.67,20.8,1.047,0.0,5.92,40.0,0.765,0.0,1.23,19.2,0.66,0.0,8.11,9.6,1.675,0.0,5.67
1729951594.77,19.2,0.947,0.0,6.75,41.5,0.624,0.0,1.11,20.8,0.751,0.0,7.96,6.4,1.757,0.0,6.74
1729951594.87,19.2,0.922,0.0,8.06,40.0,0.851,0.0,1.52,20.8,0.725,0.0,8.83,9.6,1.707,0.0,7.4
1729951594.97,20.8,0.976,0.0,9.43,40.0,0.78,0.0,0.813,19.2,0.8,0.0,9.83,8.0,1.838,0.0,9.31
1729951595.07,19.2,0.946,0.0,10.4,40.0,0.617,0.0,0.885,20.8,0.761,0.0,12.5,6.4,1.954,0.0,9.57
1729951595.17,20.8,1.038,0.0,10.4,40.0,0.696,0.0,1.1,19.2,0.715,0.0,10.1,8.0,1.968,0.0,10.2
1729951595.27,20.8,1.038,0.0,7.4,40.0,0.694,0.0,1.33,20.8,0.743,0.0,10.8,8.0,1.864,0.0,10.2
1729951595.37,19.2,1.048,0.0,1.23,39.9,0.698,0.0,1.325,19.2,0.82,0.0,9.66,9.6,1.779,0.0,10.4
1729951595.47,20.8,0.955,0.0,3.01,38.4,0.703,0.0,1.32,20.7,0.835,0.0,8.87,6.4,1.98,0.0,1.74
1729951595.57,19.2,0.76,0.0,1.34,40.0,0.819,0.0,1.09,19.2,0.773,0.0,12.7,8.0,1.618,0.0,3.88
1729951595.67,19.2,0.702,0.0,2.77,41.6,0.654,0.0,0.818,20.8,0.64,0.0,8.53,8.0,1.495,0.0,2.56
1729951595.77,20.8,0.674,0.0,3.06,40.0,0.714,0.0,0.847,19.1,0.729,0.0,9.31,9.6,1.214,0.0,3.19
1729951595.87,20.8,0.815,0.0,2.91,38.4,0.787,0.0,0.848,20.9,0.775,0.0,9.14,6.37,1.574,0.0,3.58
1729951595.97,19.2,0.737,0.0,3.23,41.6,0.726,0.0,0.85,19.2,0.754,0.0,7.5,9.65,1.545,0.0,2.81
1729951596.07,20.8,0.609,0.0,1.78,38.4,0.682,0.0,0.971,20.8,0.681,0.0,9.34,8.0,1.503,0.0,4.17
1729951596.17,19.2,0.734,0.0,3.12,40.0,0.86,0.0,0.791,19.2,0.731,0.0,2.82,6.27,1.522,0.0,2.19
1729951596.27,20.8,0.817,0.0,2.1,41.7,0.947,0.0,1.0,20.8,0.819,0.0,3.5,9.8,1.613,0.0,3.64
1729951596.37,19.2,0.861,0.0,2.6,38.4,0.909,0.0,0.972,19.2,0.902,0.0,3.69,8.0,1.351,0.0,3.08
1729951596.47,20.8,0.724,0.0,2.44,40.0,0.802,0.0,1.35,20.8,0.748,0.0,2.69,8.0,1.342,0.0,2.74
1729951596.57,19.2,0.709,0.0,1.62,40.0,0.668,0.0,0.675,19.2,0.72,0.0,6.56,6.4,1.315,0.0,3.38
1729951596.67,20.8,0.647,0.0,2.98,40.0,0.895,0.0,1.34,20.8,0.619,0.0,2.79,9.59,1.291,0.0,2.28
1729951596.77,19.2,0.872,0.0,1.2,40.0,0.861,0.0,1.01,19.2,0.801,0.0,2.45,8.0,1.31,0.0,3.5
1729951596.87,20.8,0.921,0.0,2.96,40.0,0.866,0.0,0.81,20.8,0.991,0.0,2.98,8.0,1.254,0.0,2.5
1729951596.97,20.7,0.925,0.0,1.66,38.4,0.796,0.0,0.777,19.2,1.069,0.0,4.96,8.0,1.332,0.0,2.87
1729951597.07,19.3,0.853,0.0,2.21,41.6,0.587,0.0,1.59,20.8,0.912,0.0,6.31,6.4,1.269,0.0,2.85
1729951597.17,19.2,0.719,0.0,2.87,40.0,0.586,0.0,1.85,19.2,0.779,0.0,3.1,9.6,1.703,0.0,2.3
1729951597.27,20.8,1.191,0.0,1.13,41.6,0.556,0.0,0.918,20.8,1.249,0.0,4.5,6.4,1.618,0.0,3.87
1729951597.37,19.2,1.076,0.0,1.04,40.0,0.59,0.0,1.77,19.2,1.254,0.0,5.13,8.0,1.387,0.0,1.84
1729951597.47,20.8,1.017,0.0,0.933,40.0,0.718,0.0,2.57,20.8,1.137,0.0,4.25,8.0,1.442,0.0,3.05
1729951597.57,19.1,0.957,0.0,1.74,38.4,0.606,0.0,1.64,19.2,1.17,0.0,6.49,8.0,1.327,0.0,5.11
1729951597.67,20.9,0.823,0.0,0.816,41.6,0.656,0.0,0.774,20.8,0.917,0.0,3.32,8.0,1.328,0.0,2.82
1729951597.77,19.2,1.129,0.0,1.39,38.4,0.676,0.0,1.05,19.2,1.187,0.0,4.12,8.0,1.357,0.0,3.35
1729951597.87,20.8,1.078,0.0,1.67,41.6,0.62,0.0,1.25,20.8,1.16,0.0,6.29,8.0,1.377,0.0,1.67
1729951597.97,19.2,1.08,0.0,1.5,38.4,0.651,0.0,1.02,19.2,1.259,0.0,3.75,8.0,1.519,0.0,3.35
1729951598.07,20.8,0.897,0.0,2.57,41.6,0.547,0.0,0.807,20.8,0.998,0.0,5.43,9.6,1.582,0.0,4.89
1729951598.17,20.8,0.715,0.0,1.41,38.4,0.591,0.0,1.29,19.2,0.783,0.0,3.44,8.0,1.222,0.0,2.87
1729951598.27,19.2,1.068,0.0,2.42,40.0,0.637,0.0,1.19,20.8,1.227,0.0,3.08,6.4,1.35,0.0,2.91
1729951598.37,20.8,1.09,0.0,2.78,40.0,0.858,0.0,0.814,19.2,1.156,0.0,5.65,9.6,1.051,0.0,2.55
1729951598.47,19.2,1.118,0.0,5.02,40.0,0.708,0.0,1.69,20.8,1.195,0.0,4.67,6.4,1.306,0.0,4.4
1729951598.57,20.8,0.959,0.0,3.26,41.6,0.725,0.0,1.35,19.2,0.936,0.0,6.1,9.6,1.269,0.0,6.24
1729951598.67,19.2,0.799,0.0,1.56,40.0,0.695,0.0,1.24,20.8,0.803,0.0,4.05,6.4,1.472,0.0,3.92
1729951598.77,20.8,1.038,0.0,3.12,38.4,0.729,0.0,2.22,19.2,0.991,0.0,2.55,8.0,1.626,0.0,3.72
1729951598.87,19.2,1.205,0.0,2.86,40.0,0.854,0.0,1.17,19.2,0.905,0.0,6.04,8.0,1.841,0.0,4.19
1729951598.97,20.8,1.077,0.0,3.43,40.0,0.652,0.0,1.76,20.8,0.921,0.0,3.85,8.0,1.596,0.0,4.37
1729951599.07,19.2,0.918,0.0,3.33,41.6,0.83,0.0,1.0,20.8,0.789,0.0,4.45,8.0,1.357,0.0,4.38
1729951599.17,20.8,0.826,0.0,1.88,38.4,0.646,0.0,1.76,19.2,0.673,0.0,3.71,8.0,1.173,0.0,3.31
1729951599.27,19.2,1.18,0.0,5.32,40.0,0.744,0.0,1.29,20.8,0.711,0.0,1.51,8.0,1.03,0.0,2.64
1729951599.37,19.2,1.116,0.0,1.88,40.0,0.832,0.0,1.93,19.2,0.78,0.0,6.31,6.4,1.184,0.0,7.05
1729951599.47,20.8,1.077,0.0,4.63,40.0,0.791,0.0,3.53,20.8,0.832,0.0,2.16,8.0,1.217,0.0,3.23
1729951599.57,19.2,0.873,0.0,3.455,40.0,0.84,0.0,4.26,19.2,0.747,0.0,5.03,8.0,1.4,0.0,4.42
1729951599.67,20.8,0.726,0.0,2.28,40.0,0.573,0.0,6.02,20.8,0.687,0.0,2.93,8.0,1.485,0.0,3.77
1729951599.77,19.2,0.998,0.0,6.57,39.9,0.924,0.0,5.14,19.2,0.693,0.0,2.56,9.6,1.965,0.0,2.97
1729951599.87,19.2,0.804,0.0,2.51,40.0,0.737,0.0,5.38,20.8,0.875,0.0,6.38,6.4,1.725,0.0,6.07
1729951599.97,20.8,0.795,0.0,6.39,40.0,0.764,0.0,5.7,19.2,0.892,0.0,2.15,8.0,1.612,0.0,3.51
1729951600.07,20.8,0.636,0.0,7.013,40.0,0.8,0.0,6.88,20.8,0.794,0.0,7.66,8.01,1.483,0.0,6.36
1729951600.17,20.8,0.966,0.0,7.637,38.4,0.726,0.0,8.19,19.2,0.853,0.0,6.24,7.99,1.486,0.0,6.39
1729951600.27,19.2,0.826,0.0,8.26,41.6,1.044,0.0,9.24,20.7,0.873,0.0,9.62,8.0,1.51,0.0,8.87
1729951600.37,20.8,0.808,0.0,5.91,40.0,0.778,0.0,1.38,19.2,0.894,0.0,6.4,8.0,1.415,0.0,5.92
1729951600.47,19.2,0.818,0.0,5.875,40.0,0.651,0.0,1.2,20.8,0.927,0.0,6.44,8.0,1.487,0.0,5.43
1729951600.57,20.8,0.793,0.0,5.84,40.0,0.65,0.0,0.971,20.8,0.825,0.0,7.18,8.01,1.513,0.0,5.39
1729951600.67,19.2,0.881,0.0,6.78,38.4,0.717,0.0,1.78,19.2,0.981,0.0,7.89,7.99,1.639,0.0,7.0
1729951600.77,20.8,0.914,0.0,10.0,40.0,0.932,0.0,1.22,19.2,1.217,0.0,11.9,8.0,1.765,0.0,10.2
1729951600.87,19.2,0.928,0.0,7.36,40.0,0.8,0.0,4.74,20.8,1.161,0.0,9.58,8.0,1.798,0.0,7.84
1729951600.97,20.8,0.813,0.0,8.64,41.6,0.782,0.0,2.17,19.2,1.045,0.0,11.2,8.0,1.871,0.0,8.5
1729951601.07,19.2,0.838,0.0,10.0,38.4,0.786,0.0,1.95,20.8,0.993,0.0,10.5,8.0,1.946,0.0,11.2
1729951601.17,19.2,0.783,0.0,10.7,40.0,0.564,0.0,1.83,19.2,0.908,0.0,11.2,8.0,1.962,0.0,11.5
1729951601.27,20.8,0.879,0.0,7.13,40.0,0.419,0.0,1.24,20.8,1.04,0.0,10.0,8.0,1.912,0.0,11.3
1729951601.37,20.8,0.902,0.0,2.5,41.6,0.487,0.0,3.74,19.2,1.008,0.0,9.17,8.01,1.973,0.0,8.03
1729951601.47,19.2,0.922,0.0,1.96,40.0,0.509,0.0,1.53,20.8,1.039,0.0,9.85,7.99,2.048,0.0,2.32
1729951601.57,20.8,0.843,0.0,3.05,40.0,0.407,0.0,1.71,19.2,1.025,0.0,8.0,8.0,1.854,0.0,3.6
1729951601.67,19.2,0.809,0.0,0.954,40.0,0.502,0.0,2.17,20.8,0.968,0.0,3.32,8.01,1.582,0.0,3.15
1729951601.77,20.8,0.703,0.0,2.39,40.1,0.667,0.0,1.2,19.2,0.86,0.0,2.82,8.0,1.491,0.0,3.21
1729951601.87,19.2,1.0,0.0,1.69,39.9,0.4,0.0,2.62,20.8,0.909,0.0,2.98,7.99,1.321,0.0,3.04
1729951601.97,20.8,0.942,0.0,2.42,40.0,0.529,0.0,0.992,19.2,1.01,0.0,2.69,8.0,1.36,0.0,2.67
1729951602.07,19.2,0.921,0.0,2.29,40.0,0.43,0.0,2.17,20.8,0.98,0.0,1.85,8.0,1.275,0.0,3.21
1729951602.17,20.8,0.756,0.0,1.22,40.0,0.4,0.0,0.99,19.2,0.912,0.0,2.34,8.0,1.318,0.0,2.41
1729951602.27,19.2,0.791,0.0,2.22,40.1,0.535,0.0,1.4,20.8,0.958,0.0,2.38,8.01,1.494,0.0,3.01
1729951602.37,20.8,0.998,0.0,1.48,40.0,0.443,0.0,3.15,19.2,1.003,0.0,1.73,7.99,1.666,0.0,2.34
1729951602.47,19.2,0.992,0.0,2.16,40.0,0.54,0.0,1.4,20.8,1.117,0.0,2.89,8.01,1.38,0.0,2.53
1729951602.57,20.8,0.881,0.0,1.16,40.0,0.391,0.0,2.21,19.2,0.963,0.0,2.18,8.0,1.138,0.0,2.64
1729951602.67,19.2,0.941,0.0,1.34,41.6,0.572,0.0,1.18,20.8,0.886,0.0,2.19,7.99,1.038,0.0,1.18
1729951602.77,20.8,0.819,0.0,1.87,38.5,0.475,0.0,4.72,19.2,0.775,0.0,4.1,8.01,0.983,0.0,2.32
1729951602.87,19.2,1.006,0.0,1.04,40.0,0.468,0.0,1.46,20.8,0.989,0.0,2.09,8.0,1.02,0.0,0.972
1729951602.97,20.8,1.026,0.0,2.38,41.6,0.607,0.0,0.986,19.2,1.001,0.0,2.97,8.0,1.005,0.0,2.32
1729951603.07,19.2,1.101,0.0,1.12,40.0,0.472,0.0,1.6,19.2,0.883,0.0,1.47,8.01,1.145,0.0,1.41
1729951603.17,20.8,0.936,0.0,2.25,38.4,0.653,0.0,1.34,20.8,0.852,0.0,4.43,7.99,1.336,0.0,1.87
1729951603.27,19.2,0.912,0.0,1.2,41.5,0.625,0.0,4.43,20.8,0.75,0.0,2.23,8.0,1.181,0.0,1.94
1729951603.37,20.8,1.101,0.0,1.56,40.0,0.576,0.0,1.8,19.2,0.613,0.0,2.85,8.0,1.146,0.0,2.2
1729951603.47,19.2,1.166,0.0,1.61,40.0,0.689,0.0,1.35,20.8,0.769,0.0,2.92,7.99,1.14,0.0,2.71
1729951603.57,19.2,1.121,0.0,0.989,40.0,0.507,0.0,1.29,19.2,0.975,0.0,1.83,8.01,1.218,0.0,1.06
1729951603.67,20.8,1.003,0.0,2.49,40.0,0.815,0.0,0.945,20.8,0.875,0.0,5.76,8.0,1.395,0.0,3.99
1729951603.77,19.2,0.903,0.0,1.07,40.0,0.669,0.0,2.47,19.2,0.873,0.0,3.13,8.0,1.545,0.0,1.97
1729951603.87,20.8,1.151,0.0,1.99,40.0,0.696,0.0,0.868,20.8,0.781,0.0,3.82,8.0,1.551,0.0,1.67
1729951603.97,19.2,1.187,0.0,1.38,38.4,0.631,0.0,1.68,19.2,0.842,0.0,3.87,7.98,1.856,0.0,2.82
1729951604.07,20.8,1.251,0.0,1.24,40.0,0.688,0.0,1.92,20.8,1.124,0.0,3.01,8.01,1.477,0.0,1.01
1729951604.17,19.2,0.928,0.0,1.26,41.4,0.799,0.0,1.54,19.2,1.053,0.0,7.09,8.0,1.683,0.0,6.37
1729951604.27,20.8,0.706,0.0,1.36,38.6,0.605,0.0,1.78,20.8,0.853,0.0,2.92,8.0,1.406,0.0,1.88
1729951604.37,19.2,0.814,0.0,2.13,40.1,0.737,0.0,1.23,19.2,0.695,0.0,4.12,8.0,1.211,0.0,2.88
1729951604.47,20.8,0.934,0.0,1.18,41.5,0.792,0.0,1.27,20.8,0.826,0.0,3.02,8.01,1.176,0.0,2.38
1729951604.57,20.8,0.957,0.0,1.63,40.0,0.733,0.0,1.31,19.2,1.077,0.0,3.7,7.99,1.245,0.0,1.72
1729951604.67,19.2,0.821,0.0,4.64,40.0,0.871,0.0,0.841,20.8,0.916,0.0,5.71,8.0,1.481,0.0,5.46
1729951604.77,20.8,0.721,0.0,1.58,40.0,0.618,0.0,1.85,19.2,0.779,0.0,2.87,8.0,1.556,0.0,1.48
1729951604.87,19.2,0.586,0.0,2.18,40.0,0.901,0.0,1.04,20.8,0.625,0.0,4.05,8.0,1.821,0.0,2.72
1729951604.97,19.2,0.79,0.0,1.33,38.4,0.833,0.0,0.766,19.2,0.741,0.0,2.98,8.0,1.539,0.0,1.86
1729951605.07,20.8,0.913,0.0,2.27,40.0,0.731,0.0,2.21,20.8,1.05,0.0,3.16,8.01,1.249,0.0,1.64
1729951605.17,19.2,0.83,0.0,3.06,40.0,0.704,0.0,0.959,19.2,0.918,0.0,4.81,9.59,1.237,0.0,4.07
1729951605.27,20.8,0.818,0.0,1.79,40.0,0.7,0.0,2.12,20.8,0.765,0.0,2.53,6.38,1.098,0.0,1.51
1729951605.37,19.2,0.691,0.0,2.19,40.0,0.862,0.0,2.71,19.2,0.766,0.0,4.12,8.02,1.205,0.0,2.64
1729951605.47,20.8,0.806,0.0,2.19,38.4,0.453,0.0,2.48,20.8,0.882,0.0,2.53,8.0,1.18,0.0,1.59
1729951605.57,20.8,0.873,0.0,2.69,41.6,0.444,0.0,3.91,19.2,0.904,0.0,3.65,8.0,1.219,0.0,1.89
1729951605.67,19.2,0.911,0.0,5.06,40.0,0.619,0.0,5.05,20.8,0.923,0.0,5.69,8.0,1.393,0.0,5.12
1729951605.77,20.8,0.824,0.0,5.23,41.6,0.46,0.0,5.1,19.2,0.773,0.0,4.31,8.0,1.251,0.0,3.46
1729951605.87,19.2,0.725,0.0,4.46,40.0,0.388,0.0,5.005,20.8,0.687,0.0,5.78,8.0,1.158,0.0,4.29
1729951605.97,20.8,0.846,0.0,4.73,40.1,0.653,0.0,4.91,19.2,0.87,0.0,4.4,8.0,1.071,0.0,3.9
1729951606.07,19.2,0.902,0.0,4.69,40.0,0.423,0.0,6.37,19.2,0.818,0.0,5.68,8.01,1.085,0.0,4.19
1729951606.17,20.8,0.905,0.0,8.71,40.0,0.67,0.0,7.72,20.8,0.798,0.0,10.2,7.99,1.243,0.0,8.78
1729951606.27,19.2,0.869,0.0,7.14,40.0,0.49,0.0,9.07,20.8,0.746,0.0,8.5,8.0,1.393,0.0,7.11
1729951606.37,20.8,0.796,0.0,6.29,40.0,0.51,0.0,8.82,19.2,0.655,0.0,7.93,8.0,1.369,0.0,6.335
1729951606.47,19.2,1.075,0.0,6.35,40.0,0.761,0.0,8.44,19.2,1.184,0.0,8.1,8.0,1.435,0.0,5.56
1729951606.57,20.8,1.043,0.0,6.89,40.0,0.542,0.0,9.26,19.2,1.066,0.0,8.73,9.6,1.465,0.0,6.48
